OG2716308 disjoint 16
OG2727353 intersection 16
OG2766756 disjoint 16
OG2793568 intersection 16
OG2817996 intersection 16
OG2845695 disjoint 16
OG2861987 intersection 16
OG2958006 intersection 16
OG2986866 intersection 16
OG3070496 intersection 16
OG3119739 disjoint 16
OG3129207 intersection 16
OG3152821 intersection 16
OG3163948 intersection 16
OG3209158 intersection 16
OG3241036 intersection 16
OG3321942 intersection 16
OG3387758 intersection 16
OG366951 disjoint 16
OG563986 intersection 16
OG564352 intersection 16
OG593025 intersection 16
OG602026 disjoint 16
OG64401 intersection 16
OG64964 disjoint 16
OG686638 intersection 16
OG728786 intersection 16
OG900701 intersection 16
OG970858 disjoint 16
OG0101090 disjoint 17
OG0106480 intersection 17
OG0114450 intersection 17
OG0124097 intersection 17
OG0137179 intersection 17
OG0164199 intersection 17
OG0165957 intersection 17
OG0168813 intersection 17
OG0207520 intersection 17
OG0225999 intersection 17
OG0243698 intersection 17
OG0250056 intersection 17
OG0265161 intersection 17
OG0265268 intersection 17
OG0281075 intersection 17
OG0283350 intersection 17
OG0312825 intersection 17
OG0410917 intersection 17
OG0442339 intersection 17
OG0485774 intersection 17
OG0556412 intersection 17
OG0557445 intersection 17
OG0600841 intersection 17
OG100301 intersection 17
OG1103852 intersection 17
OG1125866 intersection 17
OG121070 intersection 17
OG1274915 intersection 17
OG1289309 intersection 17
OG1303494 intersection 17
OG136308 disjoint 17
OG1364556 intersection 17
OG1414205 intersection 17
OG1588165 intersection 17
OG1622374 intersection 17
OG1691169 intersection 17
OG1702186 intersection 17
OG1769658 intersection 17
OG1771179 intersection 17
OG1786041 intersection 17
OG1786686 intersection 17
OG1840423 intersection 17
OG1998445 disjoint 17
OG2013778 intersection 17
OG2023532 intersection 17
OG2104723 intersection 17
OG2155387 intersection 17
OG2208447 intersection 17
OG2211106 disjoint 17
OG2248564 intersection 17
OG2384472 intersection 17
OG2425782 intersection 17
OG2439989 intersection 17
OG2536695 intersection 17
OG2635952 intersection 17
OG270723 disjoint 17
OG2766036 disjoint 17
OG278552 disjoint 17
OG2820809 intersection 17
OG2828274 intersection 17
OG2854026 intersection 17
OG2875766 intersection 17
OG292414 intersection 17
OG2981649 intersection 17
OG3005736 intersection 17
OG305007 intersection 17
OG3112723 intersection 17
OG3144632 intersection 17
OG441299 intersection 17
OG453950 disjoint 17
OG47726 intersection 17
OG662000 intersection 17
OG699317 intersection 17
OG719842 intersection 17
OG737749 intersection 17
OG800880 intersection 17
OG830551 intersection 17
OG846418 intersection 17
OG864965 disjoint 17
OG906651 intersection 17
OG95306 intersection 17
OG0118526 intersection 18
OG0229255 intersection 18
OG0242681 intersection 18
OG0347359 intersection 18
OG0376245 intersection 18
OG0436460 disjoint 18
OG0452980 intersection 18
OG0574049 intersection 18
OG1087517 intersection 18
OG1099857 intersection 18
OG1126437 intersection 18
OG1162654 intersection 18
OG1338961 intersection 18
OG1969322 intersection 18
OG2205291 disjoint 18
OG2297863 intersection 18
OG2325703 intersection 18
OG2326283 intersection 18
OG2366210 intersection 18
OG2367470 disjoint 18
OG2413561 disjoint 18
OG2421810 intersection 18
OG2465655 intersection 18
OG2481461 disjoint 18
OG2495294 intersection 18
OG2642440 intersection 18
OG2827581 intersection 18
OG2851721 intersection 18
OG2857141 intersection 18
OG289283 intersection 18
OG2962783 intersection 18
OG3016074 intersection 18
OG3117059 intersection 18
OG313808 intersection 18
OG3207725 intersection 18
OG3249676 intersection 18
OG3353938 intersection 18
OG525707 intersection 18
OG552417 intersection 18
OG609409 intersection 18
OG668225 intersection 18
OG688629 intersection 18
OG701937 disjoint 18
OG801386 disjoint 18
OG910976 disjoint 18
OG916574 disjoint 18
OG995484 intersection 18
OG0095110 intersection 19
OG0129038 intersection 19
OG0231896 intersection 19
OG0236703 intersection 19
OG0329884 intersection 19
OG0396273 disjoint 19
OG0480809 disjoint 19
OG0600608 disjoint 19
OG1043954 intersection 19
OG1144307 intersection 19
OG1228036 intersection 19
OG1501628 intersection 19
OG1523495 intersection 19
OG1615462 intersection 19
OG1712358 disjoint 19
OG2072723 intersection 19
OG2149767 intersection 19
OG2192461 disjoint 19
OG2195013 intersection 19
OG2253140 disjoint 19
OG2309345 intersection 19
OG262190 disjoint 19
OG2640136 intersection 19
OG2715197 intersection 19
OG276325 intersection 19
OG2822169 intersection 19
OG2911946 intersection 19
OG2933513 intersection 19
OG3029800 intersection 19
OG3045996 intersection 19
OG3095282 disjoint 19
OG3196362 disjoint 19
OG359951 disjoint 19
OG538102 disjoint 19
OG544303 intersection 19
OG605283 disjoint 19
OG706006 disjoint 19
OG798785 intersection 19
OG881030 intersection 19
OG0093612 disjoint 20
OG0098413 intersection 20
OG0241602 disjoint 20
OG0304235 intersection 20
OG0368404 disjoint 20
OG0380776 intersection 20
OG0442292 intersection 20
OG1007462 intersection 20
OG1024071 disjoint 20
OG1121298 intersection 20
OG1131691 intersection 20
OG1334201 intersection 20
OG1695388 intersection 20
OG1807784 intersection 20
OG2285971 disjoint 20
OG2381924 intersection 20
OG2393957 intersection 20
OG2581945 disjoint 20
OG2606919 intersection 20
OG3361492 intersection 20
OG408019 disjoint 20
OG488344 intersection 20
OG545187 intersection 20
OG835976 disjoint 20
OG861727 disjoint 20
OG865097 intersection 20
OG0113792 intersection 21
OG0181731 intersection 21
OG0301690 intersection 21
OG0599706 disjoint 21
OG1165281 intersection 21
OG1285014 intersection 21
OG1308140 disjoint 21
OG1377680 intersection 21
OG1535700 intersection 21
OG1951046 intersection 21
OG2002472 intersection 21
OG2114303 disjoint 21
OG2288887 intersection 21
OG2601830 disjoint 21
OG2883682 intersection 21
OG296747 intersection 21
OG300721 intersection 21
OG408675 intersection 21
OG48215 intersection 21
OG537841 intersection 21
OG694688 intersection 21
OG848346 disjoint 21
OG905673 intersection 21
OG2020853 intersection 22
OG367077 intersection 22
OG1596066 intersection 23
OG21874 intersection 23
OG3034928 intersection 23
OG0054631 disjoint 24
OG0164941 disjoint 24
OG0298923 intersection 24
OG0402503 intersection 24
OG0542272 intersection 24
OG0560010 disjoint 24
OG1317626 intersection 24
OG1436831 intersection 24
OG1557383 intersection 24
OG1852872 disjoint 24
OG1860244 intersection 24
OG2213849 disjoint 24
OG2346131 intersection 24
OG2520441 intersection 24
OG2576222 intersection 24
OG2736064 intersection 24
OG2900605 intersection 24
OG3251743 intersection 24
OG353839 intersection 24
OG442612 intersection 24
OG537825 intersection 24
OG661561 intersection 24
OG668181 disjoint 24
OG761347 intersection 24
OG795635 intersection 24
OG893071 intersection 24
OG96573 disjoint 24
OG0069407 disjoint 25
OG0087415 intersection 25
OG0115269 disjoint 25
OG0220432 intersection 25
OG0226342 intersection 25
OG0265477 intersection 25
OG1077991 intersection 25
OG1113472 disjoint 25
OG1234188 intersection 25
OG1309462 disjoint 25
OG1328589 intersection 25
OG1502325 intersection 25
OG153697 intersection 25
OG1693288 disjoint 25
OG1823032 intersection 25
OG1825843 disjoint 25
OG1892848 disjoint 25
OG1989675 intersection 25
OG1993623 intersection 25
OG2016324 intersection 25
OG2134523 intersection 25
OG2262120 disjoint 25
OG2386897 intersection 25
OG2392594 disjoint 25
OG2418439 intersection 25
OG2584965 disjoint 25
OG2631981 intersection 25
OG2715092 intersection 25
OG2884040 disjoint 25
OG3000976 intersection 25
OG305274 intersection 25
OG3100671 intersection 25
OG3201506 intersection 25
OG3290351 intersection 25
OG3291305 disjoint 25
OG329623 disjoint 25
OG3321036 intersection 25
OG3384682 intersection 25
OG343961 intersection 25
OG37313 intersection 25
OG457554 disjoint 25
OG508972 intersection 25
OG556819 intersection 25
OG568920 disjoint 25
OG692840 intersection 25
OG727587 intersection 25
OG0032436 intersection 26
OG0067614 intersection 26
OG0086760 disjoint 26
OG0112569 intersection 26
OG0116421 intersection 26
OG0135074 intersection 26
OG0145571 intersection 26
OG0146742 intersection 26
OG0163268 intersection 26
OG0172442 intersection 26
OG0174556 intersection 26
OG0188562 intersection 26
OG0191883 intersection 26
OG0192679 intersection 26
OG0193286 intersection 26
OG0199997 intersection 26
OG0207862 intersection 26
OG0212242 intersection 26
OG0252639 intersection 26
OG0261618 intersection 26
OG0264004 disjoint 26
OG0265091 intersection 26
OG0265185 intersection 26
OG0269634 intersection 26
OG0276101 intersection 26
OG0280882 intersection 26
OG0316491 intersection 26
OG0345276 intersection 26
OG0351395 intersection 26
OG0362987 intersection 26
OG0365261 intersection 26
OG0365464 intersection 26
OG0365833 intersection 26
OG0368738 intersection 26
OG0370270 intersection 26
OG0396932 intersection 26
OG0417434 intersection 26
OG0429714 intersection 26
OG0433869 intersection 26
OG0434179 intersection 26
OG0455157 intersection 26
OG0462851 intersection 26
OG0469491 intersection 26
OG0501590 intersection 26
OG0541209 intersection 26
OG0543020 intersection 26
OG0546162 intersection 26
OG0556752 intersection 26
OG0557656 intersection 26
OG0558572 intersection 26
OG0566093 intersection 26
OG0568996 intersection 26
OG1022294 intersection 26
OG1039410 intersection 26
OG1041671 intersection 26
OG1060048 intersection 26
OG1063053 intersection 26
OG1067316 intersection 26
OG1070770 intersection 26
OG1077849 intersection 26
OG1079979 intersection 26
OG1090961 intersection 26
OG1091405 intersection 26
OG1106182 intersection 26
OG1108117 intersection 26
OG111767 intersection 26
OG111935 disjoint 26
OG1129774 disjoint 26
OG113574 intersection 26
OG1163339 intersection 26
OG1175690 intersection 26
OG1183655 intersection 26
OG1186724 intersection 26
OG1206336 intersection 26
OG1210051 intersection 26
OG1215333 intersection 26
OG1223999 intersection 26
OG1228472 intersection 26
OG1238239 intersection 26
OG1256130 intersection 26
OG1302804 intersection 26
OG1308066 disjoint 26
OG1315231 intersection 26
OG1335688 intersection 26
OG1349674 intersection 26
OG137060 intersection 26
OG1379893 intersection 26
OG1403422 intersection 26
OG1407590 intersection 26
OG1413004 intersection 26
OG144166 disjoint 26
OG1482355 intersection 26
OG1484300 intersection 26
OG1513518 intersection 26
OG1566199 intersection 26
OG1581968 intersection 26
OG1597274 intersection 26
OG1610380 intersection 26
OG1632307 intersection 26
OG16678 intersection 26
OG169312 intersection 26
OG1746514 intersection 26
OG1751175 intersection 26
OG1763774 intersection 26
OG1784841 intersection 26
OG1798701 intersection 26
OG1823865 intersection 26
OG183451 intersection 26
OG1841799 intersection 26
OG1870305 intersection 26
OG190212 intersection 26
OG1910156 disjoint 26
OG1948502 intersection 26
OG1949419 intersection 26
OG1971478 intersection 26
OG1992717 intersection 26
OG2033570 intersection 26
OG2041249 intersection 26
OG2057331 intersection 26
OG2072413 intersection 26
OG2106564 intersection 26
OG2135656 intersection 26
OG2151114 intersection 26
OG216709 intersection 26
OG218427 intersection 26
OG2185471 intersection 26
OG2185950 intersection 26
OG2186140 intersection 26
OG2204189 intersection 26
OG221005 intersection 26
OG2221416 intersection 26
OG2241365 intersection 26
OG2269655 intersection 26
OG2269818 intersection 26
OG2290027 intersection 26
OG2296286 intersection 26
OG2300819 intersection 26
OG2409001 intersection 26
OG242148 intersection 26
OG242744 intersection 26
OG2431176 intersection 26
OG2441355 intersection 26
OG2457633 intersection 26
OG2463284 disjoint 26
OG2464294 intersection 26
OG248747 intersection 26
OG2488981 disjoint 26
OG2494507 intersection 26
OG2496605 intersection 26
OG2519586 intersection 26
OG253052 intersection 26
OG2574162 intersection 26
OG2574287 intersection 26
OG263136 intersection 26
OG2650762 intersection 26
OG2671507 intersection 26
OG268623 intersection 26
OG2687877 intersection 26
OG2698119 intersection 26
OG2699712 intersection 26
OG2727311 intersection 26
OG2727904 intersection 26
OG2753185 intersection 26
OG2771180 disjoint 26
OG27961 intersection 26
OG2816022 intersection 26
OG2862570 intersection 26
OG2881744 intersection 26
OG2911009 intersection 26
OG2914494 intersection 26
OG2985988 intersection 26
OG3002200 intersection 26
OG3007037 intersection 26
OG3065315 intersection 26
OG309292 intersection 26
OG3094967 intersection 26
OG3103283 intersection 26
OG3107788 disjoint 26
OG3121241 intersection 26
OG312297 intersection 26
OG3138904 intersection 26
OG3147347 intersection 26
OG3157036 intersection 26
OG3183726 intersection 26
OG3198606 intersection 26
OG324969 intersection 26
OG3264980 intersection 26
OG3266226 intersection 26
OG3267162 intersection 26
OG3279557 intersection 26
OG3285593 intersection 26
OG3289352 intersection 26
OG3298817 intersection 26
OG3307483 intersection 26
OG3313483 intersection 26
OG3331342 intersection 26
OG3368594 intersection 26
OG3375428 intersection 26
OG3383292 intersection 26
OG3385609 intersection 26
OG3391936 intersection 26
OG342984 intersection 26
OG348782 intersection 26
OG354099 intersection 26
OG357356 intersection 26
OG365007 intersection 26
OG382006 intersection 26
OG382846 intersection 26
OG386891 intersection 26
OG412661 intersection 26
OG453540 intersection 26
OG469141 intersection 26
OG478683 intersection 26
OG522257 intersection 26
OG52651 intersection 26
OG531974 disjoint 26
OG5436 intersection 26
OG571004 intersection 26
OG58132 intersection 26
OG597474 intersection 26
OG599162 intersection 26
OG604367 intersection 26
OG611403 disjoint 26
OG630574 intersection 26
OG637039 intersection 26
OG681562 intersection 26
OG686472 intersection 26
OG689298 intersection 26
OG697545 intersection 26
OG734345 intersection 26
OG73753 intersection 26
OG746983 intersection 26
OG752557 intersection 26
OG764444 intersection 26
OG770457 intersection 26
OG82900 intersection 26
OG909567 intersection 26
OG0052474 intersection 27
OG0065199 intersection 27
OG0080565 intersection 27
OG0092010 intersection 27
OG0114861 intersection 27
OG0125712 intersection 27
OG0146281 intersection 27
OG0154014 intersection 27
OG0158419 intersection 27
OG0166630 intersection 27
OG0180160 intersection 27
OG0181098 intersection 27
OG0187046 disjoint 27
OG0188407 intersection 27
OG0190498 intersection 27
OG0210655 intersection 27
OG0215343 intersection 27
OG0223124 intersection 27
OG0229904 intersection 27
OG0231330 intersection 27
OG0237524 intersection 27
OG0238732 intersection 27
OG0253544 intersection 27
OG0281352 intersection 27
OG0281497 intersection 27
OG0295833 intersection 27
OG0306871 intersection 27
OG0309008 intersection 27
OG0312360 intersection 27
OG0314735 intersection 27
OG0316959 intersection 27
OG0321175 intersection 27
OG0339624 intersection 27
OG0348470 intersection 27
OG0377066 intersection 27
OG0400096 intersection 27
OG0405552 intersection 27
OG0405616 intersection 27
OG0422167 intersection 27
OG0428678 intersection 27
OG0432647 intersection 27
OG0435686 intersection 27
OG0449575 intersection 27
OG0452469 intersection 27
OG0457681 intersection 27
OG0463120 intersection 27
OG0465049 intersection 27
OG0468970 intersection 27
OG0491299 intersection 27
OG0492116 intersection 27
OG0519495 intersection 27
OG0519517 intersection 27
OG0521024 intersection 27
OG0536911 intersection 27
OG0557819 intersection 27
OG1012520 intersection 27
OG1038981 intersection 27
OG1049577 intersection 27
OG1052042 intersection 27
OG1069413 intersection 27
OG1111295 intersection 27
OG1156085 intersection 27
OG1176221 intersection 27
OG1191814 intersection 27
OG1238348 intersection 27
OG127191 intersection 27
OG1274028 intersection 27
OG1280504 intersection 27
OG1282487 disjoint 27
OG1310872 intersection 27
OG1322053 intersection 27
OG1326645 intersection 27
OG1347721 intersection 27
OG135204 intersection 27
OG1383044 intersection 27
OG138842 intersection 27
OG1392929 intersection 27
OG1395934 intersection 27
OG1405839 intersection 27
OG1427039 intersection 27
OG1427389 intersection 27
OG14423 intersection 27
OG144424 intersection 27
OG1452359 intersection 27
OG1463320 intersection 27
OG1476269 intersection 27
OG1485679 intersection 27
OG1495124 intersection 27
OG1510889 intersection 27
OG1512324 intersection 27
OG1515945 intersection 27
OG1537648 intersection 27
OG1592269 intersection 27
OG160871 intersection 27
OG1628825 intersection 27
OG1629931 intersection 27
OG1657413 intersection 27
OG1662596 intersection 27
OG1694288 intersection 27
OG1707827 intersection 27
OG1720061 intersection 27
OG1721087 intersection 27
OG1729224 intersection 27
OG1752309 intersection 27
OG1782804 intersection 27
OG1794586 intersection 27
OG1797225 intersection 27
OG1826398 intersection 27
OG1841549 intersection 27
OG1855069 intersection 27
OG1856159 intersection 27
OG1865759 intersection 27
OG1870808 intersection 27
OG1886720 intersection 27
OG1903804 intersection 27
OG1926043 intersection 27
OG1927541 intersection 27
OG1947100 intersection 27
OG1953782 intersection 27
OG1956294 intersection 27
OG1967742 intersection 27
OG1979105 intersection 27
OG1984581 intersection 27
OG1997596 intersection 27
OG1997693 intersection 27
OG1998961 intersection 27
OG2014804 intersection 27
OG2019667 intersection 27
OG204515 intersection 27
OG2067716 intersection 27
OG2089726 intersection 27
OG212027 intersection 27
OG2123359 intersection 27
OG2129532 intersection 27
OG2136716 intersection 27
OG2146725 intersection 27
OG217234 intersection 27
OG2175204 intersection 27
OG2181479 intersection 27
OG2205885 intersection 27
OG2208364 intersection 27
OG2221989 intersection 27
OG2250013 intersection 27
OG2254437 intersection 27
OG2269444 intersection 27
OG2271192 intersection 27
OG2287295 intersection 27
OG2291538 disjoint 27
OG2313477 intersection 27
OG2313589 intersection 27
OG2316356 intersection 27
OG233952 intersection 27
OG2368524 intersection 27
OG2391200 disjoint 27
OG2394832 intersection 27
OG2399515 intersection 27
OG2400938 intersection 27
OG2419184 intersection 27
OG2436587 intersection 27
OG2471069 intersection 27
OG2471611 intersection 27
OG2490297 intersection 27
OG2513063 intersection 27
OG2520526 intersection 27
OG2526128 intersection 27
OG2535272 intersection 27
OG2538897 intersection 27
OG2561063 intersection 27
OG2564341 intersection 27
OG2565649 intersection 27
OG2599943 intersection 27
OG2623211 intersection 27
OG2633319 intersection 27
OG2643079 intersection 27
OG266685 intersection 27
OG2670474 intersection 27
OG2679439 intersection 27
OG2696825 intersection 27
OG2701759 disjoint 27
OG2714377 intersection 27
OG2730050 intersection 27
OG2784915 intersection 27
OG2812851 intersection 27
OG281343 intersection 27
OG2876742 intersection 27
OG2878224 intersection 27
OG2906482 intersection 27
OG2909765 intersection 27
OG2917058 intersection 27
OG2919701 intersection 27
OG2931109 intersection 27
OG2932573 intersection 27
OG2966616 intersection 27
OG2976677 disjoint 27
OG300066 intersection 27
OG3070829 intersection 27
OG3075899 intersection 27
OG3083616 intersection 27
