GO.ID	Name	Frequency
GO:1901701	cellular response to oxygen-containing compound	9466
GO:0034660	obsolete ncRNA metabolic process	9466
GO:0007166	cell surface receptor signaling pathway	9268
GO:0070897	transcription preinitiation complex assembly	9268
GO:0009789	positive regulation of abscisic acid-activated signaling pathway	8893
GO:1901421	positive regulation of response to alcohol	8893
GO:1905959	positive regulation of cellular response to alcohol	8893
GO:0042743	hydrogen peroxide metabolic process	8800
GO:0009615	response to virus	8702
GO:0051607	defense response to virus	8702
GO:0002252	immune effector process	8702
GO:0006535	cysteine biosynthetic process from serine	8702
GO:0032879	regulation of localization	8702
GO:0006534	cysteine metabolic process	8702
GO:0060341	regulation of cellular localization	8700
GO:0032386	regulation of intracellular transport	8700
GO:1903829	positive regulation of protein localization	8700
GO:1904951	positive regulation of establishment of protein localization	8700
GO:0032880	regulation of protein localization	8700
GO:0070201	regulation of establishment of protein localization	8700
GO:0070646	protein modification by small protein removal	8692
GO:0016579	protein deubiquitination	8692
GO:0005984	disaccharide metabolic process	8692
GO:0140029	exocytic process	8692
GO:0009311	oligosaccharide metabolic process	8692
GO:0009313	oligosaccharide catabolic process	8692
GO:0046352	disaccharide catabolic process	8692
GO:0000291	obsolete nuclear-transcribed mRNA catabolic process, exonucleolytic	8692
GO:0034427	obsolete nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	8692
GO:0090522	vesicle tethering involved in exocytosis	8692
GO:0099022	vesicle tethering	8692
GO:0006903	vesicle targeting	8692
GO:0051052	regulation of DNA metabolic process	8692
GO:0009694	jasmonic acid metabolic process	8692
GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	8692
GO:0009407	toxin catabolic process	8692
GO:0010167	response to nitrate	8692
GO:0019217	regulation of fatty acid metabolic process	8692
GO:0034337	RNA folding	8692
GO:0048508	embryonic meristem development	8692
GO:0051030	snRNA transport	8692
GO:0051785	positive regulation of nuclear division	8692
GO:0070198	protein localization to chromosome, telomeric region	8692
GO:0070199	establishment of protein localization to chromosome	8692
GO:0070200	establishment of protein localization to telomere	8692
GO:0070202	regulation of establishment of protein localization to chromosome	8692
GO:0070203	regulation of establishment of protein localization to telomere	8692
GO:1904814	regulation of protein localization to chromosome, telomeric region	8692
GO:1904816	positive regulation of protein localization to chromosome, telomeric region	8692
GO:1904851	positive regulation of establishment of protein localization to telomere	8692
GO:0051656	establishment of organelle localization	8692
GO:0010038	response to metal ion	8692
GO:0051648	vesicle localization	8692
GO:0051650	establishment of vesicle localization	8692
GO:0000018	regulation of DNA recombination	8692
GO:0005987	sucrose catabolic process	8692
GO:0005985	sucrose metabolic process	8692
GO:0000096	sulfur amino acid metabolic process	8692
GO:0009853	photorespiration	8692
GO:0071941	nitrogen cycle metabolic process	8692
GO:0006310	DNA recombination	8692
GO:0006887	exocytosis	8692
GO:0008610	lipid biosynthetic process	8337
GO:0009156	ribonucleoside monophosphate biosynthetic process	7957
GO:0009124	nucleoside monophosphate biosynthetic process	7957
GO:0009161	ribonucleoside monophosphate metabolic process	7957
GO:0006222	UMP biosynthetic process	7957
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	7957
GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	7957
GO:0046049	UMP metabolic process	7957
GO:0090407	organophosphate biosynthetic process	7957
GO:0043094	cellular metabolic compound salvage	7957
GO:0009129	pyrimidine nucleoside monophosphate metabolic process	7957
GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	7957
GO:0008655	pyrimidine-containing compound salvage	7957
GO:0010138	pyrimidine ribonucleotide salvage	7957
GO:0032262	pyrimidine nucleotide salvage	7957
GO:0044206	UMP salvage	7957
GO:0043173	nucleotide salvage	7957
GO:0007005	mitochondrion organization	7954
GO:0000398	mRNA splicing, via spliceosome	7954
GO:0009123	nucleoside monophosphate metabolic process	7954
GO:0006223	uracil salvage	7954
GO:0019860	uracil metabolic process	7954
GO:0043100	pyrimidine nucleobase salvage	7954
GO:0046107	uracil biosynthetic process	7954
GO:0009260	ribonucleotide biosynthetic process	7954
GO:0046390	ribose phosphate biosynthetic process	7954
GO:0009165	nucleotide biosynthetic process	7954
GO:1901293	nucleoside phosphate biosynthetic process	7954
GO:0051604	protein maturation	7954
GO:0030149	sphingolipid catabolic process	7954
GO:0046466	membrane lipid catabolic process	7954
GO:0046514	ceramide catabolic process	7954
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	7954
GO:0044085	cellular component biogenesis	7954
GO:0000375	RNA splicing, via transesterification reactions	7954
GO:1901135	carbohydrate derivative metabolic process	7954
GO:0072522	purine-containing compound biosynthetic process	7954
GO:0006364	rRNA processing	7954
GO:0002181	cytoplasmic translation	7954
GO:0016072	rRNA metabolic process	7954
GO:0009152	purine ribonucleotide biosynthetic process	7954
GO:0006164	purine nucleotide biosynthetic process	7954
GO:0008152	metabolic process	7954
GO:0006627	protein processing involved in protein targeting to mitochondrion	7954
GO:0034982	mitochondrial protein processing	7954
GO:0006677	glycosylceramide metabolic process	7954
GO:0006687	glycosphingolipid metabolic process	7954
GO:0019377	glycolipid catabolic process	7954
GO:0046477	glycosylceramide catabolic process	7954
GO:0046479	glycosphingolipid catabolic process	7954
GO:0006839	mitochondrial transport	7954
GO:1901137	carbohydrate derivative biosynthetic process	7954
GO:0044238	primary metabolic process	7954
GO:0009117	nucleotide metabolic process	7954
GO:0071704	obsolete organic substance metabolic process	7954
GO:0042254	ribosome biogenesis	7954
GO:0022613	ribonucleoprotein complex biogenesis	7954
GO:0034470	obsolete ncRNA processing	7954
GO:0016042	lipid catabolic process	7954
GO:0006753	nucleoside phosphate metabolic process	7954
GO:0006825	copper ion transport	7954
GO:0008612	peptidyl-lysine modification to peptidyl-hypusine	7954
GO:0010039	response to iron ion	7954
GO:0010187	negative regulation of seed germination	7954
GO:0018282	metal incorporation into metallo-sulfur cluster	7954
GO:0018283	iron incorporation into metallo-sulfur cluster	7954
GO:0032781	positive regulation of ATP-dependent activity	7954
GO:0033240	positive regulation of amine metabolic process	7954
GO:0045764	positive regulation of amino acid metabolic process	7954
GO:0051391	tRNA acetylation	7954
GO:0090357	regulation of tryptophan metabolic process	7954
GO:0090358	positive regulation of tryptophan metabolic process	7954
GO:1990884	RNA acetylation	7954
GO:0043462	regulation of ATP-dependent activity	7954
GO:1990937	xylan acetylation	7954
GO:2000377	regulation of reactive oxygen species metabolic process	7954
GO:2000765	regulation of cytoplasmic translation	7954
GO:0015985	energy coupled proton transport, down electrochemical gradient	7954
GO:0015986	proton motive force-driven ATP synthesis	7954
GO:0015748	organophosphate ester transport	7954
GO:0016999	antibiotic metabolic process	7954
GO:0006862	nucleotide transport	7954
GO:0006754	ATP biosynthetic process	7954
GO:0021700	developmental maturation	7954
GO:0071695	anatomical structure maturation	7954
GO:0031507	heterochromatin formation	7954
GO:0034401	obsolete chromatin organization involved in regulation of transcription	7954
GO:0045814	negative regulation of gene expression, epigenetic	7954
GO:0070828	heterochromatin organization	7954
GO:0097549	obsolete chromatin organization involved in negative regulation of transcription	7954
GO:0018193	peptidyl-amino acid modification	7954
GO:0009259	ribonucleotide metabolic process	7954
GO:0043170	macromolecule metabolic process	7954
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	7954
GO:0031048	regulatory ncRNA-mediated heterochromatin formation	7954
GO:1901136	carbohydrate derivative catabolic process	7954
GO:0019693	ribose phosphate metabolic process	7954
GO:0002183	cytoplasmic translational initiation	7954
GO:2000030	regulation of response to red or far red light	7954
GO:0008361	regulation of cell size	7954
GO:0032447	protein urmylation	7954
GO:0048440	carpel development	7954
GO:0048467	gynoecium development	7954
GO:0006189	'de novo' IMP biosynthetic process	7954
GO:0006855	xenobiotic transmembrane transport	7954
GO:0033108	mitochondrial respiratory chain complex assembly	7954
GO:0000154	rRNA modification	7954
GO:0006346	DNA methylation-dependent heterochromatin formation	7954
GO:0080188	gene silencing by siRNA-directed DNA methylation	7954
GO:0072593	reactive oxygen species metabolic process	7954
GO:0051248	negative regulation of protein metabolic process	7848
GO:0071470	cellular response to osmotic stress	7824
GO:0010952	positive regulation of peptidase activity	7805
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	7805
GO:0006869	lipid transport	7787
GO:0002376	immune system process	7782
GO:0051028	mRNA transport	7775
GO:0061615	glycolytic process through fructose-6-phosphate	7772
GO:0030639	polyketide biosynthetic process	7772
GO:0033331	ent-kaurene metabolic process	7772
GO:0006002	fructose 6-phosphate metabolic process	7772
GO:0046470	phosphatidylcholine metabolic process	7772
GO:0032196	transposition	7772
GO:0006656	phosphatidylcholine biosynthetic process	7772
GO:0016567	protein ubiquitination	7772
GO:0006298	mismatch repair	7772
GO:0000012	single strand break repair	7772
GO:0030638	polyketide metabolic process	7772
GO:0072348	sulfur compound transport	7772
GO:0032446	protein modification by small protein conjugation	7772
GO:0009657	plastid organization	7772
GO:0006438	valyl-tRNA aminoacylation	7772
GO:0006955	immune response	7772
GO:0045087	innate immune response	7772
GO:0010267	ta-siRNA processing	7772
GO:0008272	sulfate transport	7772
GO:0006592	ornithine biosynthetic process	7772
GO:0010241	ent-kaurene oxidation to kaurenoic acid	7772
GO:0040034	regulation of development, heterochronic	7772
GO:0048506	regulation of timing of meristematic phase transition	7772
GO:0048510	regulation of timing of transition from vegetative to reproductive phase	7772
GO:0048598	embryonic morphogenesis	7772
GO:0044093	positive regulation of molecular function	7772
GO:0006370	7-methylguanosine mRNA capping	7772
GO:0009686	gibberellin biosynthetic process	7772
GO:0032456	endocytic recycling	7772
GO:0006281	DNA repair	7772
GO:0042446	hormone biosynthetic process	7772
GO:0033554	cellular response to stress	7772
GO:0015846	polyamine transport	7772
GO:0098876	vesicle-mediated transport to the plasma membrane	7772
GO:1902047	polyamine transmembrane transport	7772
GO:0006289	nucleotide-excision repair	7772
GO:0006302	double-strand break repair	7772
GO:0006974	DNA damage response	7772
GO:0070647	protein modification by small protein conjugation or removal	7772
GO:0000165	MAPK cascade	7772
GO:0009106	lipoate metabolic process	7772
GO:0009107	lipoate biosynthetic process	7772
GO:0009685	gibberellin metabolic process	7772
GO:0018065	obsolete protein-cofactor linkage	7772
GO:0071423	malate transmembrane transport	7772
GO:0090307	mitotic spindle assembly	7772
GO:0044550	secondary metabolite biosynthetic process	7772
GO:0051225	spindle assembly	7772
GO:0006611	protein export from nucleus	7772
GO:0006401	RNA catabolic process	7772
GO:0044070	regulation of monoatomic anion transport	7341
GO:0019722	calcium-mediated signaling	7341
GO:0019932	obsolete second-messenger-mediated signaling	7341
GO:0005982	starch metabolic process	7328
GO:0009608	response to symbiont	7325
GO:0009610	response to symbiotic fungus	7325
GO:0009620	response to fungus	7325
GO:0009640	photomorphogenesis	7325
GO:0050657	nucleic acid transport	7325
GO:0050658	RNA transport	7325
GO:0051236	establishment of RNA localization	7325
GO:0006457	protein folding	7322
GO:1901292	nucleoside phosphate catabolic process	7322
GO:0009746	response to hexose	7322
GO:0009749	response to glucose	7322
GO:0034284	response to monosaccharide	7322
GO:0009740	gibberellic acid mediated signaling pathway	7322
GO:0010476	gibberellin mediated signaling pathway	7322
GO:0071370	cellular response to gibberellin stimulus	7322
GO:0030163	protein catabolic process	7322
GO:1901565	organonitrogen compound catabolic process	7322
GO:0055082	intracellular chemical homeostasis	7322
GO:0042398	cellular modified amino acid biosynthetic process	7322
GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	7322
GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	7322
GO:0007007	inner mitochondrial membrane organization	7322
GO:0035265	organ growth	7322
GO:0045039	protein insertion into mitochondrial inner membrane	7322
GO:0046620	regulation of organ growth	7322
GO:0009143	nucleoside triphosphate catabolic process	7322
GO:0046519	sphingoid metabolic process	7322
GO:0080175	phragmoplast microtubule organization	7322
GO:2000694	regulation of phragmoplast microtubule organization	7322
GO:0009968	negative regulation of signal transduction	7322
GO:0009744	response to sucrose	7322
GO:0009788	negative regulation of abscisic acid-activated signaling pathway	7322
GO:0034285	response to disaccharide	7322
GO:0045927	positive regulation of growth	7322
GO:1901420	negative regulation of response to alcohol	7322
GO:1905958	negative regulation of cellular response to alcohol	7322
GO:0072503	obsolete cellular divalent inorganic cation homeostasis	7322
GO:0006465	signal peptide processing	7322
GO:0051668	localization within membrane	7322
GO:0042886	amide transport	7322
GO:0010648	negative regulation of cell communication	7322
GO:0023057	negative regulation of signaling	7322
GO:0048468	cell development	7322
GO:0009966	regulation of signal transduction	7322
GO:0010646	regulation of cell communication	7322
GO:0023051	regulation of signaling	7322
GO:0015833	peptide transport	7322
GO:0006334	nucleosome assembly	7322
GO:0009743	response to carbohydrate	7322
GO:0009108	obsolete coenzyme biosynthetic process	7322
GO:0009095	aromatic amino acid family biosynthetic process, prephenate pathway	7322
GO:0051204	protein insertion into mitochondrial membrane	7322
GO:0051205	protein insertion into membrane	7322
GO:0090151	establishment of protein localization to mitochondrial membrane	7322
GO:0006511	ubiquitin-dependent protein catabolic process	7322
GO:0006071	glycerol metabolic process	7322
GO:0019400	alditol metabolic process	7322
GO:0090114	COPII-coated vesicle budding	7322
GO:0043632	modification-dependent macromolecule catabolic process	7322
GO:0000904	obsolete cell morphogenesis involved in differentiation	7322
GO:0071229	cellular response to acid chemical	7322
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	7322
GO:0006409	tRNA export from nucleus	7322
GO:0006571	tyrosine biosynthetic process	7322
GO:0046622	positive regulation of organ growth	7322
GO:0048639	positive regulation of developmental growth	7322
GO:0051031	tRNA transport	7322
GO:0071431	obsolete tRNA-containing ribonucleoprotein complex export from nucleus	7322
GO:0071528	tRNA re-export from nucleus	7322
GO:0006556	S-adenosylmethionine biosynthetic process	7322
GO:0006882	intracellular zinc ion homeostasis	7322
GO:0009200	deoxyribonucleoside triphosphate metabolic process	7322
GO:0046500	S-adenosylmethionine metabolic process	7322
GO:0051260	protein homooligomerization	7322
GO:0034728	nucleosome organization	7322
GO:1901575	obsolete organic substance catabolic process	7322
GO:0033993	response to lipid	7322
GO:0009739	response to gibberellin	7322
GO:0072507	obsolete divalent inorganic cation homeostasis	7322
GO:0006900	vesicle budding from membrane	7322
GO:0033169	obsolete histone H3-K9 demethylation	7322
GO:0048194	Golgi vesicle budding	7322
GO:0043603	amide metabolic process	7322
GO:0045184	establishment of protein localization	7322
GO:0007006	mitochondrial membrane organization	7322
GO:0030148	sphingolipid biosynthetic process	7322
GO:0019941	modification-dependent protein catabolic process	7322
GO:0006508	proteolysis	7322
GO:0010604	positive regulation of macromolecule metabolic process	7322
GO:0044248	cellular catabolic process	7322
GO:0070727	cellular macromolecule localization	7322
GO:0065004	protein-DNA complex assembly	7322
GO:0008104	protein localization	7322
GO:0009893	positive regulation of metabolic process	7322
GO:0061024	membrane organization	7322
GO:0016577	obsolete histone demethylation	7322
GO:0031929	TOR signaling	7322
GO:0070076	obsolete histone lysine demethylation	7322
GO:0090626	plant epidermis morphogenesis	7322
GO:0051603	proteolysis involved in protein catabolic process	7322
GO:0009555	pollen development	7322
GO:0009896	positive regulation of catabolic process	7322
GO:0070542	response to fatty acid	7322
GO:0034404	nucleobase-containing small molecule biosynthetic process	7322
GO:0071824	protein-DNA complex organization	7322
GO:0001678	intracellular glucose homeostasis	7322
GO:0007602	phototransduction	7322
GO:0009585	red, far-red light phototransduction	7322
GO:0009690	cytokinin metabolic process	7322
GO:0033500	carbohydrate homeostasis	7322
GO:0042593	glucose homeostasis	7322
GO:0009846	pollen germination	7322
GO:0019740	nitrogen utilization	7322
GO:0032309	icosanoid secretion	7322
GO:0046717	acid secretion	7322
GO:0050482	arachidonic acid secretion	7322
GO:0071715	icosanoid transport	7322
GO:1901571	fatty acid derivative transport	7322
GO:1903963	arachidonate transport	7322
GO:0015031	protein transport	7322
GO:0048878	chemical homeostasis	7322
GO:0051254	positive regulation of RNA metabolic process	7322
GO:0006482	protein demethylation	7322
GO:0008214	protein dealkylation	7322
GO:0009791	post-embryonic development	7322
GO:0048585	negative regulation of response to stimulus	7322
GO:0065003	protein-containing complex assembly	7322
GO:0006886	intracellular protein transport	7322
GO:0046835	carbohydrate phosphorylation	7322
GO:0016485	protein processing	7322
GO:0046903	secretion	7322
GO:0032259	methylation	7322
GO:0009141	nucleoside triphosphate metabolic process	7322
GO:0019725	cellular homeostasis	7322
GO:0006732	obsolete coenzyme metabolic process	7322
GO:0009060	aerobic respiration	6775
GO:0015980	energy derivation by oxidation of organic compounds	6775
GO:0045333	cellular respiration	6775
GO:0032922	circadian regulation of gene expression	6764
GO:0055114	obsolete oxidation-reduction process	6764
GO:0042180	cellular ketone metabolic process	6759
GO:0051223	regulation of protein transport	6757
GO:0090087	regulation of peptide transport	6757
GO:0031540	regulation of anthocyanin biosynthetic process	6752
GO:0009962	regulation of flavonoid biosynthetic process	6752
GO:0031537	regulation of anthocyanin metabolic process	6752
GO:0044703	multi-organism reproductive process	6749
GO:0019953	sexual reproduction	6749
GO:0098655	monoatomic cation transmembrane transport	6749
GO:0098662	inorganic cation transmembrane transport	6749
GO:0019748	secondary metabolic process	6749
GO:0045492	xylan biosynthetic process	6749
GO:0006812	monoatomic cation transport	6749
GO:0009698	phenylpropanoid metabolic process	6749
GO:0019853	L-ascorbic acid biosynthetic process	6749
GO:0061727	methylglyoxal catabolic process to lactate	6749
GO:0080050	regulation of seed development	6749
GO:0009834	plant-type secondary cell wall biogenesis	6749
GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	6749
GO:0098660	inorganic ion transmembrane transport	6749
GO:0044038	cell wall macromolecule biosynthetic process	6749
GO:0070589	obsolete cellular component macromolecule biosynthetic process	6749
GO:0070592	cell wall polysaccharide biosynthetic process	6749
GO:0055085	transmembrane transport	6749
GO:0002790	peptide secretion	6749
GO:0006089	lactate metabolic process	6749
GO:0006828	manganese ion transport	6749
GO:0007399	nervous system development	6749
GO:0009306	protein secretion	6749
GO:0009438	methylglyoxal metabolic process	6749
GO:0035592	establishment of protein localization to extracellular region	6749
GO:0042182	ketone catabolic process	6749
GO:0046364	monosaccharide biosynthetic process	6749
GO:0051596	methylglyoxal catabolic process	6749
GO:0071421	manganese ion transmembrane transport	6749
GO:0071692	protein localization to extracellular region	6749
GO:0006432	phenylalanyl-tRNA aminoacylation	6749
GO:0006851	mitochondrial calcium ion transmembrane transport	6749
GO:0009410	response to xenobiotic stimulus	6749
GO:0015976	carbon utilization	6749
GO:0019243	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	6749
GO:0023061	signal release	6749
GO:0030072	peptide hormone secretion	6749
GO:0030073	insulin secretion	6749
GO:0030182	neuron differentiation	6749
GO:0043279	response to alkaloid	6749
GO:0046879	hormone secretion	6749
GO:0046883	regulation of hormone secretion	6749
GO:0048699	generation of neurons	6749
GO:0050796	regulation of insulin secretion	6749
GO:0090276	regulation of peptide hormone secretion	6749
GO:0097501	stress response to metal ion	6749
GO:1904276	regulation of wax biosynthetic process	6749
GO:1904278	positive regulation of wax biosynthetic process	6749
GO:2001233	regulation of apoptotic signaling pathway	6749
GO:2001242	regulation of intrinsic apoptotic signaling pathway	6749
GO:0005996	monosaccharide metabolic process	6749
GO:0051179	localization	6749
GO:0051234	establishment of localization	6749
GO:0006810	transport	6749
GO:0051704	obsolete multi-organism process	6749
GO:0019852	L-ascorbic acid metabolic process	6749
GO:0009606	tropism	6749
GO:0002218	activation of innate immune response	6749
GO:0015780	nucleotide-sugar transmembrane transport	6749
GO:0006004	fucose metabolic process	6749
GO:0008202	steroid metabolic process	6749
GO:0023052	signaling	6749
GO:0002253	activation of immune response	6749
GO:0007623	circadian rhythm	6749
GO:0009958	positive gravitropism	6749
GO:0019499	cyanide metabolic process	6749
GO:0046185	aldehyde catabolic process	6749
GO:1901336	lactone biosynthetic process	6749
GO:1901570	fatty acid derivative biosynthetic process	6749
GO:0002791	regulation of peptide secretion	6749
GO:0006359	regulation of transcription by RNA polymerase III	6749
GO:0007420	brain development	6749
GO:0010025	wax biosynthetic process	6749
GO:0010081	regulation of inflorescence meristem growth	6749
GO:0010115	regulation of abscisic acid biosynthetic process	6749
GO:0010143	cutin biosynthetic process	6749
GO:0010166	wax metabolic process	6749
GO:0010450	inflorescence meristem growth	6749
GO:0016480	negative regulation of transcription by RNA polymerase III	6749
GO:0016578	obsolete histone deubiquitination	6749
GO:0022008	neurogenesis	6749
GO:0030026	intracellular manganese ion homeostasis	6749
GO:0035352	NAD transmembrane transport	6749
GO:0035494	SNARE complex disassembly	6749
GO:0042256	cytosolic ribosome assembly	6749
GO:0042981	regulation of apoptotic process	6749
GO:0043132	NAD transport	6749
GO:0050708	regulation of protein secretion	6749
GO:0051643	endoplasmic reticulum localization	6749
GO:0055071	manganese ion homeostasis	6749
GO:0060322	head development	6749
GO:0061817	endoplasmic reticulum-plasma membrane tethering	6749
GO:0071322	cellular response to carbohydrate stimulus	6749
GO:0072344	rescue of stalled ribosome	6749
GO:0072488	ammonium transmembrane transport	6749
GO:0090158	endoplasmic reticulum membrane organization	6749
GO:0097190	apoptotic signaling pathway	6749
GO:0097193	intrinsic apoptotic signaling pathway	6749
GO:2000034	regulation of seed maturation	6749
GO:0007165	signal transduction	6749
GO:0006119	oxidative phosphorylation	6749
GO:0002764	immune response-regulating signaling pathway	6749
GO:0043087	regulation of GTPase activity	6749
GO:0043455	regulation of secondary metabolic process	6749
GO:0043547	positive regulation of GTPase activity	6749
GO:0030001	metal ion transport	6749
GO:0051253	negative regulation of RNA metabolic process	6749
GO:0022900	electron transport chain	6749
GO:0045892	negative regulation of DNA-templated transcription	6749
GO:1902679	negative regulation of RNA biosynthetic process	6749
GO:1903507	obsolete negative regulation of nucleic acid-templated transcription	6749
GO:0007029	endoplasmic reticulum organization	6749
GO:0009864	induced systemic resistance, jasmonic acid mediated signaling pathway	6749
GO:0019988	charged-tRNA amino acid modification	6749
GO:0045229	external encapsulating structure organization	5818
GO:0045490	pectin catabolic process	5818
GO:0071555	cell wall organization	5818
GO:0010393	galacturonan metabolic process	5818
GO:0045488	pectin metabolic process	5818
GO:0071554	cell wall organization or biogenesis	5818
GO:0042545	cell wall modification	5818
GO:0006721	terpenoid metabolic process	5818
GO:0016114	terpenoid biosynthetic process	5818
GO:0005976	polysaccharide metabolic process	5818
GO:0008299	isoprenoid biosynthetic process	5818
GO:0051246	regulation of protein metabolic process	5509
GO:0072665	protein localization to vacuole	5401
GO:0072666	establishment of protein localization to vacuole	5401
GO:0046710	GDP metabolic process	4972
GO:1901068	guanosine-containing compound metabolic process	4972
GO:0009119	ribonucleoside metabolic process	4972
GO:0046128	purine ribonucleoside metabolic process	4972
GO:0042278	purine nucleoside metabolic process	4972
GO:0048444	floral organ morphogenesis	4972
GO:0048449	floral organ formation	4972
GO:1901657	glycosyl compound metabolic process	4972
GO:0045017	glycerolipid biosynthetic process	4972
GO:0046474	glycerophospholipid biosynthetic process	4972
GO:0009116	nucleoside metabolic process	4972
GO:0016043	cellular component organization	4972
GO:0015969	guanosine tetraphosphate metabolic process	4972
GO:0034035	purine ribonucleoside bisphosphate metabolic process	4972
GO:0006449	regulation of translational termination	4972
GO:0009772	photosynthetic electron transport in photosystem II	4972
GO:0033389	putrescine biosynthetic process from arginine, using agmatinase	4972
GO:0051131	chaperone-mediated protein complex assembly	4972
GO:0070407	oxidation-dependent protein catabolic process	4972
GO:0006650	glycerophospholipid metabolic process	4972
GO:0046037	GMP metabolic process	4972
GO:0046486	glycerolipid metabolic process	4972
GO:0015865	purine nucleotide transport	4972
GO:0015866	ADP transport	4972
GO:0015868	purine ribonucleotide transport	4972
GO:0051503	adenine nucleotide transport	4972
GO:0048437	floral organ development	4972
GO:0006661	phosphatidylinositol biosynthetic process	4972
GO:0008654	phospholipid biosynthetic process	4972
GO:0009734	auxin-activated signaling pathway	4972
GO:0009064	glutamine family amino acid metabolic process	4972
GO:0044255	cellular lipid metabolic process	4972
GO:0071365	cellular response to auxin stimulus	4972
GO:0071705	nitrogen compound transport	4972
GO:0006720	isoprenoid metabolic process	4972
GO:0046488	phosphatidylinositol metabolic process	4972
GO:0006561	proline biosynthetic process	4972
GO:0010028	xanthophyll cycle	4972
GO:0010093	specification of floral organ identity	4972
GO:0090701	specification of plant organ identity	4972
GO:0006313	DNA transposition	4972
GO:0019684	photosynthesis, light reaction	4972
GO:0060249	anatomical structure homeostasis	4972
GO:0034250	positive regulation of amide metabolic process	4972
GO:0045727	positive regulation of translation	4972
GO:0016226	iron-sulfur cluster assembly	4972
GO:0031163	metallo-sulfur cluster assembly	4972
GO:0006722	triterpenoid metabolic process	4972
GO:0016104	triterpenoid biosynthetic process	4972
GO:1901264	carbohydrate derivative transport	4972
GO:0006790	sulfur compound metabolic process	4972
GO:0006595	polyamine metabolic process	4972
GO:0000281	mitotic cytokinesis	4972
GO:0090697	post-embryonic plant organ morphogenesis	4972
GO:0042221	response to chemical	4972
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4972
GO:0000478	obsolete endonucleolytic cleavage involved in rRNA processing	4972
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4972
GO:0002237	response to molecule of bacterial origin	4972
