Accessory	OG0268966	B1_k31_TRINITY_DN13628_c0_g2_i2	protein-coding
Accessory	OG0100309	B1_k31_TRINITY_DN13829_c0_g1_i6	protein and non-coding
Accessory	OG2171430	B1_k31_TRINITY_DN13829_c0_g1_i6	protein and non-coding
Accessory	OG0015028	B1_k31_TRINITY_DN1412_c0_g1_i1	protein-coding
Accessory	OG958811	B1_k31_TRINITY_DN14722_c0_g1_i1	non-coding
Accessory	OG446836	B1_k31_TRINITY_DN15103_c0_g2_i2	non-coding
Soft-core	OG0000025	B1_k31_TRINITY_DN1603_c0_g1_i1	protein and non-coding
Exclusive	OG567491	B1_k31_TRINITY_DN1603_c0_g1_i13	non-coding
Accessory	OG1510786	B1_k31_TRINITY_DN1603_c0_g1_i12	protein and non-coding
Accessory	OG2913510	B1_k31_TRINITY_DN1603_c0_g1_i1	protein and non-coding
Accessory	OG2913510	B1_k31_TRINITY_DN1603_c0_g1_i10	protein and non-coding
Exclusive	OG1416160	B1_k31_TRINITY_DN16172_c0_g1_i4	protein and non-coding
Exclusive	OG740300	B1_k31_TRINITY_DN18131_c0_g1_i3	non-coding
Accessory	OG0075975	B1_k31_TRINITY_DN18409_c0_g1_i12	protein-coding
Accessory	OG0011554	B1_k31_TRINITY_DN1975_c0_g1_i1	protein-coding
Accessory	OG0100310	B1_k31_TRINITY_DN19852_c0_g1_i6	protein and non-coding
Exclusive	OG451415	B1_k31_TRINITY_DN19852_c0_g1_i6	protein and non-coding
Accessory	OG0020247	B1_k31_TRINITY_DN20461_c0_g2_i1	protein-coding
Accessory	OG3195072	B1_k31_TRINITY_DN2236_c0_g2_i3	protein and non-coding
Accessory	OG943960	B1_k31_TRINITY_DN22563_c0_g3_i1	non-coding
Accessory	OG0015029	B1_k31_TRINITY_DN2349_c0_g2_i2	protein-coding
Accessory	OG0075976	B1_k31_TRINITY_DN23566_c0_g1_i1	protein-coding
Accessory	OG0006359	B1_k31_TRINITY_DN23767_c0_g2_i1	protein-coding
Accessory	OG2477818	B1_k31_TRINITY_DN23867_c0_g1_i1	non-coding
Accessory	OG1446595	B1_k31_TRINITY_DN25257_c0_g1_i2	non-coding
Accessory	OG0024873	B1_k31_TRINITY_DN2736_c0_g1_i9	protein-coding
Accessory	OG0006920	B1_k31_TRINITY_DN2844_c0_g1_i1	protein-coding
Accessory	OG423966	B1_k31_TRINITY_DN28602_c0_g1_i1	non-coding
Accessory	OG0053481	B1_k31_TRINITY_DN28882_c0_g2_i2	protein-coding
Exclusive	OG2058099	B1_k31_TRINITY_DN29083_c0_g1_i1	non-coding
Accessory	OG483793	B1_k31_TRINITY_DN30588_c0_g1_i1	non-coding
Exclusive	OG2259072	B1_k31_TRINITY_DN31468_c0_g1_i1	protein and non-coding
Accessory	OG2431020	B1_k31_TRINITY_DN32090_c0_g1_i1	non-coding
Accessory	OG0002113	B1_k31_TRINITY_DN3216_c0_g2_i4	protein-coding
Accessory	OG0268967	B1_k31_TRINITY_DN32521_c0_g1_i2	protein-coding
Accessory	OG0022696	B1_k31_TRINITY_DN32833_c0_g1_i2	protein-coding
Accessory	OG1913567	B1_k31_TRINITY_DN33000_c0_g1_i1	non-coding
Accessory	OG287818	B1_k31_TRINITY_DN35107_c0_g1_i5	non-coding
Accessory	OG0039200	B1_k31_TRINITY_DN36955_c0_g1_i1	protein and non-coding
Accessory	OG2904371	B1_k31_TRINITY_DN36955_c0_g1_i1	protein and non-coding
Accessory	OG0268968	B1_k31_TRINITY_DN38736_c0_g1_i2	protein and non-coding
Exclusive	OG897658	B1_k31_TRINITY_DN38736_c0_g1_i2	protein and non-coding
Accessory	OG0009374	B1_k31_TRINITY_DN4014_c0_g2_i3	protein and non-coding
Accessory	OG1720189	B1_k31_TRINITY_DN4014_c0_g2_i3	protein and non-coding
Exclusive	OG485791	B1_k31_TRINITY_DN41618_c0_g1_i1	protein and non-coding
Accessory	OG962641	B1_k31_TRINITY_DN4381_c0_g1_i1	non-coding
Exclusive	OG2372919	B1_k31_TRINITY_DN5013_c0_g1_i15	protein and non-coding
Accessory	OG0043119	B1_k31_TRINITY_DN50209_c0_g1_i1	protein-coding
Accessory	OG3046175	B1_k31_TRINITY_DN51488_c0_g1_i1	non-coding
Accessory	OG1857270	B1_k31_TRINITY_DN62671_c0_g1_i1	non-coding
Accessory	OG0126923	B1_k31_TRINITY_DN6364_c0_g2_i3	protein and non-coding
Accessory	OG245749	B1_k31_TRINITY_DN6364_c0_g2_i3	protein and non-coding
Accessory	OG2894062	B1_k31_TRINITY_DN65155_c0_g1_i1	non-coding
Accessory	OG0100311	B1_k31_TRINITY_DN6691_c0_g1_i1	protein-coding
Accessory	OG1706248	B1_k31_TRINITY_DN71543_c0_g1_i1	non-coding
Soft-core	OG0007396	B1_k31_TRINITY_DN71_c0_g2_i6	protein-coding
Accessory	OG0028485	B1_k31_TRINITY_DN7569_c0_g1_i2	protein-coding
Accessory	OG0043120	B1_k31_TRINITY_DN761_c0_g2_i2	protein-coding
Accessory	OG3188683	B1_k31_TRINITY_DN76293_c0_g1_i2	non-coding
Accessory	OG0126977	B1_k31_TRINITY_DN7858_c0_g1_i10	protein and non-coding
Accessory	OG3182406	B1_k31_TRINITY_DN7858_c0_g1_i10	protein and non-coding
Accessory	OG446837	B1_k31_TRINITY_DN8857_c0_g1_i3	protein and non-coding
Accessory	OG0019688	B1_k31_TRINITY_DN9733_c0_g1_i9	protein-coding
Accessory	OG0209385	B1_k25_TRINITY_DN10125_c0_g1_i2	protein-coding
Exclusive	OG1416161	B1_k25_TRINITY_DN10142_c0_g1_i12	non-coding
Accessory	OG740301	B1_k25_TRINITY_DN103842_c0_g1_i1	non-coding
Accessory	OG0018098	B1_k25_TRINITY_DN10813_c0_g2_i1	protein and non-coding
Exclusive	OG291656	B1_k25_TRINITY_DN10813_c0_g2_i1	protein and non-coding
Accessory	OG2310969	B1_k25_TRINITY_DN113483_c0_g1_i1	protein and non-coding
Accessory	OG1147554	B1_k25_TRINITY_DN114514_c0_g1_i1	non-coding
Hard-core	OG0004110	B1_k25_TRINITY_DN11880_c0_g1_i1	protein-coding
Soft-core	OG0004110	B1_k25_TRINITY_DN11880_c0_g1_i1	protein-coding
Accessory	OG0126924	B1_k25_TRINITY_DN11940_c0_g1_i6	protein-coding
Accessory	OG0012644	B1_k25_TRINITY_DN12926_c0_g1_i5	protein-coding
Accessory	OG2116999	B1_k25_TRINITY_DN13219_c0_g1_i7	non-coding
Accessory	OG0027490	B1_k25_TRINITY_DN13532_c0_g1_i1	protein and non-coding
Accessory	OG2940296	B1_k25_TRINITY_DN13532_c0_g1_i1	protein and non-coding
Exclusive	OG1913568	B1_k25_TRINITY_DN13857_c0_g3_i1	non-coding
Accessory	OG0209386	B1_k25_TRINITY_DN14239_c0_g1_i2	protein and non-coding
Exclusive	OG3065850	B1_k25_TRINITY_DN14239_c0_g1_i2	protein and non-coding
Accessory	OG2802497	B1_k25_TRINITY_DN15812_c0_g1_i2	non-coding
Soft-core	OG0000781	B1_k25_TRINITY_DN1595_c0_g1_i1	protein-coding
Accessory	OG0050581	B1_k25_TRINITY_DN16870_c0_g1_i1	protein-coding
Accessory	OG0009838	B1_k25_TRINITY_DN17990_c0_g1_i1	protein-coding
Accessory	OG0034460	B1_k25_TRINITY_DN20544_c0_g1_i2	protein-coding
Accessory	OG0025675	B1_k25_TRINITY_DN2139_c0_g2_i1	protein-coding
Accessory	OG2428138	B1_k25_TRINITY_DN22012_c1_g1_i1	non-coding
Soft-core	OG0006614	B1_k25_TRINITY_DN22589_c0_g2_i2	protein-coding
Accessory	OG0209387	B1_k25_TRINITY_DN2262_c0_g2_i4	protein-coding
Accessory	OG0034461	B1_k25_TRINITY_DN23412_c0_g1_i1	protein and non-coding
Accessory	OG3063487	B1_k25_TRINITY_DN23412_c0_g1_i1	protein and non-coding
Accessory	OG0026512	B1_k25_TRINITY_DN2401_c0_g2_i1	protein-coding
Accessory	OG0027491	B1_k25_TRINITY_DN26381_c0_g1_i1	protein and non-coding
Accessory	OG1167734	B1_k25_TRINITY_DN26381_c0_g1_i1	protein and non-coding
Accessory	OG0029561	B1_k25_TRINITY_DN27360_c1_g2_i1	protein and non-coding
Exclusive	OG2940294	B1_k25_TRINITY_DN27360_c1_g2_i1	protein and non-coding
Accessory	OG0008259	B1_k25_TRINITY_DN29793_c0_g1_i1	protein-coding
Accessory	OG0100312	B1_k25_TRINITY_DN3040_c0_g1_i2	protein-coding
Accessory	OG1652879	B1_k25_TRINITY_DN32050_c0_g1_i1	non-coding
Accessory	OG0043121	B1_k25_TRINITY_DN3358_c0_g1_i2	protein and non-coding
Accessory	OG1677681	B1_k25_TRINITY_DN3358_c0_g1_i2	protein and non-coding
Soft-core	OG0000281	B1_k25_TRINITY_DN3503_c0_g1_i4	protein-coding
Accessory	OG0056907	B1_k25_TRINITY_DN3608_c0_g1_i4	protein-coding
Exclusive	OG897655	B1_k25_TRINITY_DN36213_c0_g1_i6	protein and non-coding
Accessory	OG238809	B1_k25_TRINITY_DN36358_c1_g1_i1	non-coding
Accessory	OG0126925	B1_k25_TRINITY_DN37163_c0_g1_i1	protein and non-coding
Accessory	OG678927	B1_k25_TRINITY_DN37163_c0_g1_i1	protein and non-coding
Accessory	OG2894063	B1_k25_TRINITY_DN38993_c0_g1_i1	non-coding
Accessory	OG236114	B1_k25_TRINITY_DN4064_c0_g1_i3	non-coding
Accessory	OG0070045	B1_k25_TRINITY_DN4321_c0_g1_i16	protein-coding
Exclusive	OG1435713	B1_k25_TRINITY_DN43692_c0_g1_i1	non-coding
Accessory	OG2259074	B1_k25_TRINITY_DN47111_c0_g1_i1	protein and non-coding
Accessory	OG368240	B1_k25_TRINITY_DN47429_c0_g1_i1	non-coding
Accessory	OG1782309	B1_k25_TRINITY_DN48693_c0_g1_i1	non-coding
Accessory	OG0000414	B1_k25_TRINITY_DN5525_c1_g1_i7	protein-coding
Accessory	OG271317	B1_k25_TRINITY_DN55471_c0_g1_i1	non-coding
Accessory	OG0100313	B1_k25_TRINITY_DN59196_c0_g1_i1	protein and non-coding
Accessory	OG1272299	B1_k25_TRINITY_DN59196_c0_g1_i1	protein and non-coding
Accessory	OG1451129	B1_k25_TRINITY_DN60974_c0_g1_i1	non-coding
Hard-core	OG0000118	B1_k25_TRINITY_DN6801_c0_g1_i4	protein-coding
Soft-core	OG0000118	B1_k25_TRINITY_DN6801_c0_g1_i4	protein-coding
Accessory	OG1953005	B1_k25_TRINITY_DN68669_c0_g1_i2	non-coding
Exclusive	OG138665	B1_k25_TRINITY_DN7006_c0_g1_i11	non-coding
Accessory	OG0070046	B1_k25_TRINITY_DN7060_c0_g2_i1	protein-coding
Accessory	OG0012084	B1_k25_TRINITY_DN72484_c1_g1_i1	protein and non-coding
Accessory	OG3235443	B1_k25_TRINITY_DN72484_c1_g1_i1	protein and non-coding
Accessory	OG0012083	B1_k25_TRINITY_DN7537_c0_g2_i2	protein-coding
Soft-core	OG0004194	B1_k25_TRINITY_DN8206_c0_g1_i1	protein-coding
Accessory	OG1810719	B1_k25_TRINITY_DN83771_c0_g1_i1	non-coding
Soft-core	OG0008644	B1_k25_TRINITY_DN8440_c0_g1_i5	protein-coding
Accessory	OG0004507	B1_k25_TRINITY_DN8456_c0_g1_i13	protein-coding
Accessory	OG1239689	B1_k25_TRINITY_DN86718_c0_g1_i1	protein and non-coding
Accessory	OG0171772	B1_k25_TRINITY_DN9504_c0_g1_i3	protein-coding
Accessory	OG0026513	B1_k25_TRINITY_DN9798_c0_g1_i4	protein-coding
Accessory	OG0002675	B1_k31_TRINITY_DN10111_c0_g1_i4	protein-coding
Accessory	OG0026514	B1_k31_TRINITY_DN10475_c0_g1_i5	protein-coding
Soft-core	OG0002004	B1_k31_TRINITY_DN11534_c0_g1_i4	protein-coding
Accessory	OG3303400	B1_k31_TRINITY_DN11901_c1_g2_i4	non-coding
Accessory	OG0011048	B1_k31_TRINITY_DN11929_c0_g4_i1	protein and non-coding
Accessory	OG365306	B1_k31_TRINITY_DN11929_c0_g4_i1	protein and non-coding
Accessory	OG1219897	B1_k31_TRINITY_DN120624_c0_g1_i1	non-coding
Accessory	OG1380244	B1_k31_TRINITY_DN12857_c0_g1_i3	non-coding
Soft-core	OG0016258	B1_k31_TRINITY_DN1319_c0_g2_i1	protein-coding
Accessory	OG1462468	B1_k31_TRINITY_DN133255_c0_g1_i1	non-coding
Accessory	OG2626932	B1_k31_TRINITY_DN1354_c0_g1_i3	protein and non-coding
Accessory	OG485792	B1_k31_TRINITY_DN13628_c0_g2_i3	non-coding
Accessory	OG776026	B1_k31_TRINITY_DN14109_c1_g2_i1	non-coding
Soft-core	OG0000582	B1_k31_TRINITY_DN14886_c0_g2_i2	protein-coding
Exclusive	OG1416160	B1_k31_TRINITY_DN16172_c0_g1_i5	protein and non-coding
Accessory	OG440650	B1_k31_TRINITY_DN18131_c0_g1_i2	non-coding
Accessory	OG0031818	B1_k31_TRINITY_DN18181_c0_g1_i1	protein-coding
Accessory	OG2123413	B1_k31_TRINITY_DN19018_c0_g1_i1	protein and non-coding
Accessory	OG0015030	B1_k31_TRINITY_DN19852_c0_g1_i7	protein and non-coding
Accessory	OG2940291	B1_k31_TRINITY_DN19852_c0_g1_i7	protein and non-coding
Accessory	OG1052326	B1_k31_TRINITY_DN198_c1_g1_i1	non-coding
Accessory	OG0082851	B1_k31_TRINITY_DN2057_c0_g2_i9	protein-coding
Accessory	OG0013918	B1_k31_TRINITY_DN21204_c0_g2_i2	protein-coding
Accessory	OG1381988	B1_k31_TRINITY_DN21530_c0_g1_i1	non-coding
Soft-core	OG0001565	B1_k31_TRINITY_DN2236_c0_g2_i2	protein and non-coding
Accessory	OG2185946	B1_k31_TRINITY_DN2236_c0_g2_i2	protein and non-coding
Accessory	OG0126926	B1_k31_TRINITY_DN2349_c0_g2_i3	protein and non-coding
Accessory	OG584686	B1_k31_TRINITY_DN2349_c0_g2_i3	protein and non-coding
Accessory	OG591443	B1_k31_TRINITY_DN2656_c0_g1_i1	protein and non-coding
Accessory	OG0033130	B1_k31_TRINITY_DN27266_c0_g1_i1	protein-coding
Accessory	OG1474968	B1_k31_TRINITY_DN30590_c0_g1_i1	non-coding
Accessory	OG0030668	B1_k31_TRINITY_DN31470_c0_g1_i1	protein-coding
Accessory	OG0171774	B1_k31_TRINITY_DN33231_c0_g1_i13	protein and non-coding
Accessory	OG2147306	B1_k31_TRINITY_DN33231_c0_g1_i13	protein and non-coding
Accessory	OG0082852	B1_k31_TRINITY_DN3434_c0_g1_i2	protein-coding
Accessory	OG1371450	B1_k31_TRINITY_DN35107_c0_g1_i4	non-coding
Accessory	OG0060696	B1_k31_TRINITY_DN35891_c1_g1_i1	protein-coding
Accessory	OG3037119	B1_k31_TRINITY_DN37014_c0_g1_i1	non-coding
Accessory	OG0209388	B1_k31_TRINITY_DN37227_c0_g1_i1	protein-coding
Accessory	OG51309	B1_k31_TRINITY_DN38194_c0_g1_i1	non-coding
Accessory	OG0009374	B1_k31_TRINITY_DN4014_c0_g2_i2	protein and non-coding
Accessory	OG690119	B1_k31_TRINITY_DN4014_c0_g2_i2	protein and non-coding
Accessory	OG0126927	B1_k31_TRINITY_DN44632_c0_g1_i1	protein and non-coding
Accessory	OG3214033	B1_k31_TRINITY_DN44632_c0_g1_i1	protein and non-coding
Accessory	OG0008071	B1_k31_TRINITY_DN4872_c0_g1_i10	protein-coding
Accessory	OG1770866	B1_k31_TRINITY_DN5562_c0_g2_i1	non-coding
Accessory	OG3332582	B1_k31_TRINITY_DN6364_c0_g2_i2	protein and non-coding
Hard-core	OG0001860	B1_k31_TRINITY_DN7840_c0_g1_i1	protein and non-coding
Soft-core	OG0001860	B1_k31_TRINITY_DN7840_c0_g1_i1	protein and non-coding
Accessory	OG1234160	B1_k31_TRINITY_DN7840_c0_g1_i1	protein and non-coding
Soft-core	OG0019122	B1_k31_TRINITY_DN8473_c0_g2_i1	protein and non-coding
Exclusive	OG2259073	B1_k31_TRINITY_DN8473_c0_g2_i1	protein and non-coding
Accessory	OG2119252	B1_k31_TRINITY_DN85_c1_g2_i1	protein and non-coding
Accessory	OG1913569	B1_k31_TRINITY_DN86238_c0_g1_i1	non-coding
Accessory	OG0056908	B1_k31_TRINITY_DN8754_c1_g1_i7	protein and non-coding
Accessory	OG3065851	B1_k31_TRINITY_DN8754_c1_g1_i7	protein and non-coding
Accessory	OG2428139	B1_k31_TRINITY_DN8857_c0_g1_i2	protein and non-coding
Accessory	OG2370708	B1_k31_TRINITY_DN8864_c0_g2_i5	protein and non-coding
Accessory	OG0050582	B1_k31_TRINITY_DN9733_c0_g1_i8	protein-coding
Accessory	OG0376540	B1_k25_TRINITY_DN10125_c0_g1_i1	protein-coding
Accessory	OG0037462	B1_k25_TRINITY_DN10732_c0_g2_i2	protein-coding
Accessory	OG0268970	B1_k25_TRINITY_DN10938_c0_g2_i2	protein and non-coding
Accessory	OG1501380	B1_k25_TRINITY_DN10938_c0_g2_i2	protein and non-coding
Exclusive	OG485793	B1_k25_TRINITY_DN11245_c0_g3_i1	protein and non-coding
Accessory	OG0053482	B1_k25_TRINITY_DN115350_c0_g1_i1	protein-coding
Exclusive	OG1879154	B1_k25_TRINITY_DN11898_c0_g1_i3	protein and non-coding
Accessory	OG0171775	B1_k25_TRINITY_DN126147_c0_g1_i1	protein and non-coding
Accessory	OG1677683	B1_k25_TRINITY_DN126147_c0_g1_i1	protein and non-coding
Accessory	OG3060442	B1_k25_TRINITY_DN13598_c1_g3_i5	non-coding
Soft-core	OG0004195	B1_k25_TRINITY_DN1373_c0_g1_i4	protein-coding
Accessory	OG708225	B1_k25_TRINITY_DN13857_c0_g3_i2	non-coding
Accessory	OG0034462	B1_k25_TRINITY_DN14034_c0_g2_i9	protein and non-coding
Accessory	OG410695	B1_k25_TRINITY_DN14034_c0_g2_i9	protein and non-coding
Exclusive	OG979833	B1_k25_TRINITY_DN15078_c0_g1_i19	non-coding
Accessory	OG1678903	B1_k25_TRINITY_DN15078_c0_g1_i15	non-coding
Accessory	OG0376541	B1_k25_TRINITY_DN1805_c0_g2_i5	protein-coding
Accessory	OG953772	B1_k25_TRINITY_DN18728_c0_g2_i1	non-coding
Accessory	OG0024131	B1_k25_TRINITY_DN2069_c0_g1_i9	protein-coding
Exclusive	OG1435714	B1_k25_TRINITY_DN20990_c0_g1_i4	non-coding
Accessory	OG0021417	B1_k25_TRINITY_DN26288_c0_g1_i2	protein-coding
Accessory	OG0039201	B1_k25_TRINITY_DN26331_c0_g1_i1	protein-coding
Accessory	OG0027491	B1_k25_TRINITY_DN26381_c0_g1_i2	protein and non-coding
Accessory	OG1167734	B1_k25_TRINITY_DN26381_c0_g1_i2	protein and non-coding
Accessory	OG405531	B1_k25_TRINITY_DN27360_c1_g2_i2	protein and non-coding
Accessory	OG0268971	B1_k25_TRINITY_DN2795_c0_g1_i3	protein and non-coding
Accessory	OG806223	B1_k25_TRINITY_DN2795_c0_g1_i3	protein and non-coding
Accessory	OG2481260	B1_k25_TRINITY_DN28863_c0_g1_i1	non-coding
Accessory	OG663067	B1_k25_TRINITY_DN2906_c0_g1_i1	non-coding
Accessory	OG740302	B1_k25_TRINITY_DN2950_c0_g2_i3	non-coding
Accessory	OG734063	B1_k25_TRINITY_DN30140_c0_g1_i2	protein and non-coding
Accessory	OG0039202	B1_k25_TRINITY_DN34449_c1_g1_i3	protein and non-coding
Accessory	OG2693161	B1_k25_TRINITY_DN34449_c1_g1_i3	protein and non-coding
Accessory	OG1103516	B1_k25_TRINITY_DN35367_c0_g4_i1	non-coding
Accessory	OG0060697	B1_k25_TRINITY_DN3608_c0_g1_i7	protein-coding
Accessory	OG3132111	B1_k25_TRINITY_DN39263_c0_g1_i1	non-coding
Accessory	OG0033131	B1_k25_TRINITY_DN4029_c0_g2_i2	protein-coding
Accessory	OG3200892	B1_k25_TRINITY_DN4086_c0_g1_i4	non-coding
Soft-core	OG0008072	B1_k25_TRINITY_DN434_c0_g3_i1	protein-coding
Accessory	OG2046542	B1_k25_TRINITY_DN43644_c0_g1_i1	non-coding
Accessory	OG926183	B1_k25_TRINITY_DN4655_c2_g2_i1	non-coding
Accessory	OG0082853	B1_k25_TRINITY_DN47111_c0_g1_i2	protein and non-coding
Accessory	OG2259074	B1_k25_TRINITY_DN47111_c0_g1_i2	protein and non-coding
Accessory	OG2594573	B1_k25_TRINITY_DN4723_c1_g1_i1	non-coding
Soft-core	OG0003449	B1_k25_TRINITY_DN4816_c0_g1_i1	protein and non-coding
Accessory	OG1913570	B1_k25_TRINITY_DN4816_c0_g1_i1	protein and non-coding
Accessory	OG0146026	B1_k25_TRINITY_DN5016_c0_g1_i4	protein-coding
Exclusive	OG3014807	B1_k25_TRINITY_DN51355_c0_g1_i1	non-coding
Accessory	OG0024132	B1_k25_TRINITY_DN51502_c0_g2_i2	protein-coding
Soft-core	OG0007239	B1_k25_TRINITY_DN5404_c0_g1_i3	protein and non-coding
Accessory	OG740310	B1_k25_TRINITY_DN5404_c0_g1_i3	protein and non-coding
Accessory	OG0050583	B1_k25_TRINITY_DN5525_c1_g1_i4	protein and non-coding
Accessory	OG1774275	B1_k25_TRINITY_DN5525_c1_g1_i4	protein and non-coding
Accessory	OG3063488	B1_k25_TRINITY_DN55272_c0_g1_i1	non-coding
Accessory	OG2425346	B1_k25_TRINITY_DN57542_c0_g1_i1	non-coding
Accessory	OG0025676	B1_k25_TRINITY_DN5764_c1_g1_i1	protein-coding
Exclusive	OG1879155	B1_k25_TRINITY_DN58338_c0_g1_i1	non-coding
Accessory	OG2372920	B1_k25_TRINITY_DN60974_c0_g1_i2	non-coding
Exclusive	OG1677684	B1_k25_TRINITY_DN62090_c0_g1_i1	non-coding
Accessory	OG897656	B1_k25_TRINITY_DN64683_c0_g1_i1	non-coding
