sequence matches in SRR5258946_quant.sf and panTranscriptome_panRNAomeClassificationTable.tsv:
Soft-core	OG0000085	B1_k25_TRINITY_DN3503_c0_g1_i8
Soft-core	OG0000094	B1_k31_TRINITY_DN4447_c0_g1_i1
Soft-core	OG0000094	B1_k31_TRINITY_DN4447_c0_g1_i2
Hard-core	OG0000101	B1_k25_TRINITY_DN4201_c0_g1_i3
Hard-core	OG0000101	B1_k25_TRINITY_DN4201_c0_g1_i5
Soft-core	OG0000101	B1_k25_TRINITY_DN4201_c0_g1_i3
Soft-core	OG0000101	B1_k25_TRINITY_DN4201_c0_g1_i5
Soft-core	OG0000107	B1_k25_TRINITY_DN3161_c0_g1_i2
Soft-core	OG0000107	B1_k25_TRINITY_DN3161_c0_g1_i9
Soft-core	OG0000108	B1_k25_TRINITY_DN8888_c0_g1_i22
Hard-core	OG0000112	B1_k25_TRINITY_DN1505_c0_g2_i1
Hard-core	OG0000112	B1_k25_TRINITY_DN1505_c0_g2_i2
Soft-core	OG0000112	B1_k25_TRINITY_DN1505_c0_g2_i1
Soft-core	OG0000112	B1_k25_TRINITY_DN1505_c0_g2_i2
Soft-core	OG0000119	B1_k25_TRINITY_DN7766_c0_g1_i11
Soft-core	OG0000119	B1_k25_TRINITY_DN7766_c0_g1_i12
Accessory	OG0000125	B1_k31_TRINITY_DN7235_c0_g1_i1
Accessory	OG0000125	B1_k31_TRINITY_DN7235_c0_g1_i6
Soft-core	OG0000159	B1_k25_TRINITY_DN1066_c0_g2_i1
Soft-core	OG0000159	B1_k25_TRINITY_DN1066_c0_g2_i2
Soft-core	OG0000159	B1_k25_TRINITY_DN1066_c0_g3_i2
Accessory	OG0000223	B1_k31_TRINITY_DN1603_c0_g1_i1
Accessory	OG0000223	B1_k31_TRINITY_DN1603_c0_g1_i3
Accessory	OG0000223	B1_k31_TRINITY_DN1603_c0_g1_i4
Soft-core	OG0000228	B1_k25_TRINITY_DN55203_c0_g1_i1
Soft-core	OG0000228	B1_k25_TRINITY_DN55203_c0_g1_i5
Soft-core	OG0000228	B1_k25_TRINITY_DN55203_c0_g1_i6
Soft-core	OG0000273	B1_k25_TRINITY_DN2323_c0_g1_i3
Soft-core	OG0000273	B1_k25_TRINITY_DN2323_c0_g1_i4
Soft-core	OG0000304	B1_k31_TRINITY_DN22831_c0_g1_i4
Accessory	OG0000310	B1_k25_TRINITY_DN9713_c0_g1_i2
Accessory	OG0000310	B1_k25_TRINITY_DN9713_c0_g1_i6
Accessory	OG0000310	B1_k25_TRINITY_DN9713_c0_g1_i7
Accessory	OG0000310	B1_k25_TRINITY_DN9713_c0_g1_i8
Soft-core	OG0000321	B1_k25_TRINITY_DN10484_c0_g1_i1
Soft-core	OG0000321	B1_k25_TRINITY_DN10484_c0_g1_i2
Accessory	OG0000322	B1_k31_TRINITY_DN10158_c0_g2_i3
Accessory	OG0000328	B1_k25_TRINITY_DN880_c0_g1_i7
Soft-core	OG0000334	B1_k25_TRINITY_DN9988_c0_g1_i10
Hard-core	OG0000335	B1_k31_TRINITY_DN1277_c0_g1_i1
Hard-core	OG0000335	B1_k31_TRINITY_DN1277_c0_g1_i3
Soft-core	OG0000335	B1_k31_TRINITY_DN1277_c0_g1_i1
Soft-core	OG0000335	B1_k31_TRINITY_DN1277_c0_g1_i3
Soft-core	OG0000346	B1_k31_TRINITY_DN7212_c0_g1_i1
Soft-core	OG0000347	B1_k31_TRINITY_DN12136_c0_g2_i1
Soft-core	OG0000371	B1_k31_TRINITY_DN5512_c0_g1_i2
Soft-core	OG0000371	B1_k31_TRINITY_DN5512_c0_g1_i4
Soft-core	OG0000382	B1_k25_TRINITY_DN6427_c0_g2_i1
Soft-core	OG0000392	B1_k31_TRINITY_DN10056_c0_g1_i2
Soft-core	OG0000392	B1_k31_TRINITY_DN10056_c0_g1_i5
Soft-core	OG0000392	B1_k31_TRINITY_DN10056_c0_g1_i6
Accessory	OG0000411	B1_k25_TRINITY_DN4159_c0_g1_i6
Soft-core	OG0000416	B1_k31_TRINITY_DN2937_c0_g1_i8
Soft-core	OG0000416	B1_k31_TRINITY_DN2937_c0_g1_i9
Accessory	OG0000429	B1_k25_TRINITY_DN4296_c0_g1_i1
Accessory	OG0000429	B1_k25_TRINITY_DN4296_c0_g1_i2
Accessory	OG0000429	B1_k25_TRINITY_DN4296_c0_g1_i6
Soft-core	OG0000432	B1_k25_TRINITY_DN25811_c0_g1_i1
Soft-core	OG0000433	B1_k31_TRINITY_DN26871_c0_g2_i2
Soft-core	OG0000445	B1_k31_TRINITY_DN16579_c0_g2_i1
Soft-core	OG0000460	B1_k25_TRINITY_DN3451_c0_g1_i4
Soft-core	OG0000461	B1_k25_TRINITY_DN5143_c0_g2_i1
Soft-core	OG0000461	B1_k25_TRINITY_DN5143_c0_g2_i3
Soft-core	OG0000473	B1_k31_TRINITY_DN3519_c0_g1_i2
Soft-core	OG0000480	B1_k25_TRINITY_DN11152_c0_g2_i2
Hard-core	OG0000481	B1_k31_TRINITY_DN4528_c0_g1_i2
Soft-core	OG0000481	B1_k31_TRINITY_DN4528_c0_g1_i2
Soft-core	OG0000488	B1_k31_TRINITY_DN761_c0_g2_i1
Soft-core	OG0000489	B1_k31_TRINITY_DN1525_c0_g2_i1
Soft-core	OG0000489	B1_k31_TRINITY_DN1525_c0_g2_i3
Soft-core	OG0000489	B1_k31_TRINITY_DN1525_c0_g2_i4
Soft-core	OG0000501	B1_k25_TRINITY_DN1371_c0_g1_i4
Soft-core	OG0000524	B1_k25_TRINITY_DN9051_c0_g1_i5
Hard-core	OG0000539	B1_k31_TRINITY_DN128_c0_g2_i1
Soft-core	OG0000539	B1_k31_TRINITY_DN128_c0_g2_i1
Accessory	OG0000540	B1_k25_TRINITY_DN10280_c0_g1_i4
Accessory	OG0000541	B1_k31_TRINITY_DN9943_c0_g3_i2
Hard-core	OG0000554	B1_k25_TRINITY_DN1218_c0_g2_i1
Hard-core	OG0000554	B1_k25_TRINITY_DN1218_c0_g2_i2
Soft-core	OG0000554	B1_k25_TRINITY_DN1218_c0_g2_i1
Soft-core	OG0000554	B1_k25_TRINITY_DN1218_c0_g2_i2
Soft-core	OG0000555	B1_k31_TRINITY_DN13759_c0_g1_i1
Soft-core	OG0000576	B1_k25_TRINITY_DN8030_c0_g1_i3
Soft-core	OG0000576	B1_k25_TRINITY_DN8030_c0_g1_i4
Soft-core	OG0000576	B1_k25_TRINITY_DN8030_c0_g1_i5
Hard-core	OG0000577	B1_k25_TRINITY_DN2476_c0_g1_i10
Hard-core	OG0000577	B1_k25_TRINITY_DN2476_c1_g1_i5
Soft-core	OG0000577	B1_k25_TRINITY_DN2476_c0_g1_i10
Soft-core	OG0000577	B1_k25_TRINITY_DN2476_c1_g1_i5
Accessory	OG0000585	B1_k31_TRINITY_DN8825_c0_g2_i1
Soft-core	OG0000586	B1_k31_TRINITY_DN14213_c0_g1_i1
Soft-core	OG0000612	B1_k25_TRINITY_DN4861_c0_g1_i3
Hard-core	OG0000613	B1_k31_TRINITY_DN1604_c0_g2_i1
Soft-core	OG0000613	B1_k31_TRINITY_DN1604_c0_g2_i1
Hard-core	OG0000614	B1_k31_TRINITY_DN9066_c0_g4_i3
Soft-core	OG0000614	B1_k31_TRINITY_DN9066_c0_g4_i3
Soft-core	OG0000640	B1_k31_TRINITY_DN26670_c0_g1_i2
Soft-core	OG0000640	B1_k31_TRINITY_DN26670_c0_g1_i5
Soft-core	OG0000656	B1_k31_TRINITY_DN14886_c0_g2_i2
Accessory	OG0000680	B1_k25_TRINITY_DN26404_c0_g2_i6
Soft-core	OG0000681	B1_k31_TRINITY_DN4363_c0_g1_i21
Soft-core	OG0000681	B1_k31_TRINITY_DN4363_c0_g1_i22
Soft-core	OG0000694	B1_k31_TRINITY_DN11901_c1_g2_i2
Soft-core	OG0000694	B1_k31_TRINITY_DN11901_c1_g2_i3
Soft-core	OG0000694	B1_k31_TRINITY_DN11901_c1_g2_i7
Accessory	OG0000695	B1_k31_TRINITY_DN12260_c0_g1_i10
Soft-core	OG0000696	B1_k25_TRINITY_DN6097_c0_g2_i1
Soft-core	OG0000696	B1_k25_TRINITY_DN6097_c0_g2_i5
Soft-core	OG0000696	B1_k25_TRINITY_DN6097_c0_g2_i6
Soft-core	OG0000696	B1_k25_TRINITY_DN6097_c0_g2_i7
Soft-core	OG0000697	B1_k25_TRINITY_DN4657_c0_g2_i2
Soft-core	OG0000707	B1_k25_TRINITY_DN6598_c0_g2_i10
Accessory	OG0000708	B1_k25_TRINITY_DN30373_c1_g1_i3
Accessory	OG0000708	B1_k25_TRINITY_DN30373_c1_g1_i5
Soft-core	OG0000709	B1_k25_TRINITY_DN9964_c0_g1_i3
Soft-core	OG0000709	B1_k25_TRINITY_DN9964_c0_g1_i8
Soft-core	OG0000730	B1_k31_TRINITY_DN16569_c0_g1_i1
Soft-core	OG0000731	B1_k25_TRINITY_DN14073_c0_g1_i11
Soft-core	OG0000731	B1_k25_TRINITY_DN14073_c0_g1_i14
Soft-core	OG0000732	B1_k31_TRINITY_DN6870_c0_g1_i1
Soft-core	OG0000733	B1_k31_TRINITY_DN14053_c0_g1_i3
Accessory	OG0000756	B1_k25_TRINITY_DN1595_c0_g1_i1
Accessory	OG0000756	B1_k25_TRINITY_DN1595_c0_g1_i4
Accessory	OG0000756	B1_k25_TRINITY_DN1595_c0_g1_i5
Soft-core	OG0000757	B1_k25_TRINITY_DN15681_c0_g1_i1
Soft-core	OG0000757	B1_k25_TRINITY_DN15681_c0_g1_i2
Soft-core	OG0000758	B1_k25_TRINITY_DN1238_c1_g3_i1
Hard-core	OG0000759	B1_k25_TRINITY_DN515_c0_g1_i1
Hard-core	OG0000759	B1_k25_TRINITY_DN515_c0_g1_i2
Soft-core	OG0000759	B1_k25_TRINITY_DN515_c0_g1_i1
Soft-core	OG0000759	B1_k25_TRINITY_DN515_c0_g1_i2
Accessory	OG0000760	B1_k31_TRINITY_DN8560_c0_g2_i3
Hard-core	OG0000774	B1_k31_TRINITY_DN6029_c0_g1_i1
Hard-core	OG0000774	B1_k31_TRINITY_DN6029_c0_g1_i3
Soft-core	OG0000774	B1_k31_TRINITY_DN6029_c0_g1_i1
Soft-core	OG0000774	B1_k31_TRINITY_DN6029_c0_g1_i3
Soft-core	OG0000775	B1_k31_TRINITY_DN18565_c0_g1_i1
Soft-core	OG0000801	B1_k31_TRINITY_DN5797_c0_g1_i2
Accessory	OG0000815	B1_k31_TRINITY_DN6156_c0_g1_i4
Accessory	OG0000816	B1_k31_TRINITY_DN7904_c0_g2_i1
Accessory	OG0000816	B1_k31_TRINITY_DN7904_c0_g2_i6
Soft-core	OG0000817	B1_k31_TRINITY_DN9798_c0_g2_i1
Soft-core	OG0000818	B1_k31_TRINITY_DN10992_c0_g2_i6
Soft-core	OG0000818	B1_k31_TRINITY_DN10992_c0_g2_i7
Soft-core	OG0000819	B1_k25_TRINITY_DN8892_c0_g1_i5
Soft-core	OG0000820	B1_k25_TRINITY_DN5509_c0_g2_i1
Soft-core	OG0000820	B1_k25_TRINITY_DN5509_c0_g2_i3
Soft-core	OG0000839	B1_k31_TRINITY_DN7574_c0_g2_i9
Hard-core	OG0000861	B1_k31_TRINITY_DN10209_c0_g1_i2
Hard-core	OG0000861	B1_k31_TRINITY_DN10209_c0_g1_i5
Hard-core	OG0000861	B1_k31_TRINITY_DN10209_c0_g1_i7
Soft-core	OG0000861	B1_k31_TRINITY_DN10209_c0_g1_i2
Soft-core	OG0000861	B1_k31_TRINITY_DN10209_c0_g1_i5
Soft-core	OG0000861	B1_k31_TRINITY_DN10209_c0_g1_i7
Accessory	OG0000862	B1_k25_TRINITY_DN21597_c0_g2_i1
Soft-core	OG0000884	B1_k25_TRINITY_DN2496_c0_g1_i5
Hard-core	OG0000885	B1_k25_TRINITY_DN9164_c0_g1_i1
Soft-core	OG0000885	B1_k25_TRINITY_DN9164_c0_g1_i1
Accessory	OG0000902	B1_k31_TRINITY_DN13397_c0_g1_i1
Accessory	OG0000902	B1_k31_TRINITY_DN13397_c0_g1_i3
Accessory	OG0000902	B1_k31_TRINITY_DN13397_c0_g1_i6
Hard-core	OG0000917	B1_k25_TRINITY_DN7644_c0_g1_i1
Soft-core	OG0000917	B1_k25_TRINITY_DN7644_c0_g1_i1
Soft-core	OG0000952	B1_k25_TRINITY_DN1018_c0_g1_i5
Hard-core	OG0000953	B1_k25_TRINITY_DN3218_c0_g1_i8
Hard-core	OG0000953	B1_k25_TRINITY_DN3218_c0_g1_i9
Soft-core	OG0000953	B1_k25_TRINITY_DN3218_c0_g1_i8
Soft-core	OG0000953	B1_k25_TRINITY_DN3218_c0_g1_i9
Soft-core	OG0000980	B1_k31_TRINITY_DN1666_c0_g1_i4
Soft-core	OG0000980	B1_k31_TRINITY_DN1666_c0_g1_i5
Soft-core	OG0000981	B1_k31_TRINITY_DN12162_c0_g2_i3
Soft-core	OG0000981	B1_k31_TRINITY_DN12162_c0_g2_i5
Soft-core	OG0000982	B1_k25_TRINITY_DN7331_c0_g1_i3
Soft-core	OG0000982	B1_k25_TRINITY_DN7331_c0_g1_i7
Soft-core	OG0000983	B1_k25_TRINITY_DN7636_c0_g2_i1
Soft-core	OG0000983	B1_k25_TRINITY_DN7636_c0_g2_i4
Accessory	OG0000984	B1_k25_TRINITY_DN8628_c0_g2_i3
Soft-core	OG0001009	B1_k25_TRINITY_DN19135_c0_g1_i3
Soft-core	OG0001010	B1_k31_TRINITY_DN6511_c0_g1_i1
Soft-core	OG0001010	B1_k31_TRINITY_DN6511_c0_g1_i2
Soft-core	OG0001046	B1_k25_TRINITY_DN17988_c0_g1_i1
Soft-core	OG0001047	B1_k31_TRINITY_DN7840_c0_g1_i1
Soft-core	OG0001047	B1_k31_TRINITY_DN7840_c0_g1_i4
Soft-core	OG0001048	B1_k25_TRINITY_DN11545_c0_g1_i12
Soft-core	OG0001049	B1_k25_TRINITY_DN13450_c0_g1_i1
Soft-core	OG0001049	B1_k25_TRINITY_DN13450_c0_g1_i2
Soft-core	OG0001049	B1_k25_TRINITY_DN13450_c0_g1_i4
Soft-core	OG0001050	B1_k31_TRINITY_DN13591_c0_g2_i1
Soft-core	OG0001050	B1_k31_TRINITY_DN13591_c0_g2_i2
Soft-core	OG0001072	B1_k25_TRINITY_DN45473_c0_g3_i4
Soft-core	OG0001072	B1_k25_TRINITY_DN45473_c0_g3_i5
Soft-core	OG0001072	B1_k25_TRINITY_DN45473_c0_g3_i6
Accessory	OG0001073	B1_k31_TRINITY_DN2916_c0_g1_i1
Accessory	OG0001073	B1_k31_TRINITY_DN2916_c0_g1_i2
Soft-core	OG0001122	B1_k25_TRINITY_DN12419_c0_g2_i1
Soft-core	OG0001122	B1_k25_TRINITY_DN12419_c0_g2_i2
Hard-core	OG0001123	B1_k31_TRINITY_DN7175_c0_g1_i3
Soft-core	OG0001123	B1_k31_TRINITY_DN7175_c0_g1_i3
Soft-core	OG0001147	B1_k31_TRINITY_DN17824_c0_g1_i1
Hard-core	OG0001148	B1_k25_TRINITY_DN2268_c0_g2_i1
Soft-core	OG0001148	B1_k25_TRINITY_DN2268_c0_g2_i1
Soft-core	OG0001178	B1_k25_TRINITY_DN7372_c0_g1_i2
Soft-core	OG0001178	B1_k25_TRINITY_DN7372_c0_g1_i4
Accessory	OG0001179	B1_k25_TRINITY_DN5823_c0_g3_i1
Accessory	OG0001200	B1_k25_TRINITY_DN5525_c1_g1_i1
Accessory	OG0001200	B1_k25_TRINITY_DN5525_c1_g1_i3
Accessory	OG0001200	B1_k25_TRINITY_DN5525_c1_g1_i6
Accessory	OG0001200	B1_k25_TRINITY_DN5525_c1_g1_i7
Soft-core	OG0001201	B1_k31_TRINITY_DN8369_c0_g1_i1
Soft-core	OG0001202	B1_k25_TRINITY_DN8244_c0_g2_i1
Soft-core	OG0001203	B1_k25_TRINITY_DN378_c0_g1_i1
Soft-core	OG0001203	B1_k25_TRINITY_DN378_c0_g1_i3
Soft-core	OG0001203	B1_k25_TRINITY_DN378_c0_g1_i4
Soft-core	OG0001232	B1_k25_TRINITY_DN14883_c0_g1_i10
Soft-core	OG0001232	B1_k31_TRINITY_DN15168_c0_g1_i5
Soft-core	OG0001258	B1_k31_TRINITY_DN8268_c0_g1_i2
Soft-core	OG0001273	B1_k25_TRINITY_DN9469_c0_g1_i12
Hard-core	OG0001274	B1_k31_TRINITY_DN13138_c0_g1_i2
Soft-core	OG0001274	B1_k31_TRINITY_DN13138_c0_g1_i2
Accessory	OG0001316	B1_k31_TRINITY_DN10376_c0_g2_i1
Soft-core	OG0001317	B1_k31_TRINITY_DN25084_c0_g1_i1
Soft-core	OG0001317	B1_k31_TRINITY_DN25084_c0_g1_i2
Accessory	OG0001318	B1_k25_TRINITY_DN1311_c0_g1_i6
Soft-core	OG0001345	B1_k31_TRINITY_DN12930_c0_g1_i17
Hard-core	OG0001346	B1_k31_TRINITY_DN2097_c0_g2_i1
Soft-core	OG0001346	B1_k31_TRINITY_DN2097_c0_g2_i1
Hard-core	OG0001347	B1_k31_TRINITY_DN1548_c0_g1_i2
Soft-core	OG0001347	B1_k31_TRINITY_DN1548_c0_g1_i2
Soft-core	OG0001348	B1_k25_TRINITY_DN5295_c0_g1_i3
Soft-core	OG0001348	B1_k25_TRINITY_DN5295_c0_g1_i4
Soft-core	OG0001348	B1_k25_TRINITY_DN5295_c0_g1_i5
Soft-core	OG0001380	B1_k31_TRINITY_DN13002_c0_g2_i1
Hard-core	OG0001381	B1_k25_TRINITY_DN9980_c0_g1_i1
Hard-core	OG0001381	B1_k25_TRINITY_DN9980_c0_g1_i2
Soft-core	OG0001381	B1_k25_TRINITY_DN9980_c0_g1_i1
Soft-core	OG0001381	B1_k25_TRINITY_DN9980_c0_g1_i2
Hard-core	OG0001416	B1_k25_TRINITY_DN6937_c0_g1_i1
Hard-core	OG0001416	B1_k25_TRINITY_DN6937_c0_g1_i4
Soft-core	OG0001416	B1_k25_TRINITY_DN6937_c0_g1_i1
Soft-core	OG0001416	B1_k25_TRINITY_DN6937_c0_g1_i4
Hard-core	OG0001417	B1_k31_TRINITY_DN10647_c0_g1_i10
Soft-core	OG0001417	B1_k31_TRINITY_DN10647_c0_g1_i10
Accessory	OG0001418	B1_k25_TRINITY_DN13690_c0_g2_i6
Hard-core	OG0001446	B1_k25_TRINITY_DN7390_c0_g1_i3
Hard-core	OG0001446	B1_k25_TRINITY_DN7390_c0_g1_i4
Soft-core	OG0001446	B1_k25_TRINITY_DN7390_c0_g1_i3
Soft-core	OG0001446	B1_k25_TRINITY_DN7390_c0_g1_i4
Accessory	OG0001447	B1_k31_TRINITY_DN2190_c0_g2_i1
Soft-core	OG0001448	B1_k25_TRINITY_DN7932_c0_g1_i4
Soft-core	OG0001448	B1_k25_TRINITY_DN7932_c0_g1_i5
Hard-core	OG0001449	B1_k31_TRINITY_DN16138_c0_g1_i2
Hard-core	OG0001449	B1_k31_TRINITY_DN16138_c0_g1_i3
Soft-core	OG0001449	B1_k31_TRINITY_DN16138_c0_g1_i2
Soft-core	OG0001449	B1_k31_TRINITY_DN16138_c0_g1_i3
Soft-core	OG0001450	B1_k25_TRINITY_DN1226_c1_g1_i2
Soft-core	OG0001486	B1_k31_TRINITY_DN8453_c0_g2_i3
Hard-core	OG0001487	B1_k25_TRINITY_DN10442_c0_g2_i6
Soft-core	OG0001487	B1_k25_TRINITY_DN10442_c0_g2_i6
Soft-core	OG0001488	B1_k25_TRINITY_DN9160_c0_g1_i1
Soft-core	OG0001488	B1_k25_TRINITY_DN9160_c0_g1_i2
Hard-core	OG0001489	B1_k31_TRINITY_DN12787_c0_g1_i1
Hard-core	OG0001489	B1_k31_TRINITY_DN12787_c0_g1_i8
Soft-core	OG0001489	B1_k31_TRINITY_DN12787_c0_g1_i1
Soft-core	OG0001489	B1_k31_TRINITY_DN12787_c0_g1_i8
Soft-core	OG0001525	B1_k25_TRINITY_DN7044_c0_g2_i1
Soft-core	OG0001526	B1_k31_TRINITY_DN4338_c0_g1_i1
Soft-core	OG0001527	B1_k25_TRINITY_DN1413_c0_g1_i1
Soft-core	OG0001552	B1_k25_TRINITY_DN11170_c0_g1_i4
Soft-core	OG0001553	B1_k25_TRINITY_DN12132_c1_g1_i1
Soft-core	OG0001554	B1_k31_TRINITY_DN3701_c0_g2_i1
Soft-core	OG0001591	B1_k31_TRINITY_DN19430_c0_g2_i10
Hard-core	OG0001633	B1_k31_TRINITY_DN5142_c0_g1_i3
Hard-core	OG0001633	B1_k31_TRINITY_DN5142_c0_g1_i5
Soft-core	OG0001633	B1_k31_TRINITY_DN5142_c0_g1_i3
Soft-core	OG0001633	B1_k31_TRINITY_DN5142_c0_g1_i5
Soft-core	OG0001634	B1_k31_TRINITY_DN10019_c0_g1_i3
Soft-core	OG0001634	B1_k31_TRINITY_DN10019_c0_g1_i4
Hard-core	OG0001635	B1_k31_TRINITY_DN1972_c0_g2_i2
Soft-core	OG0001635	B1_k31_TRINITY_DN1972_c0_g2_i2
Soft-core	OG0001675	B1_k31_TRINITY_DN11534_c0_g1_i2
Soft-core	OG0001675	B1_k31_TRINITY_DN11534_c0_g1_i4
Soft-core	OG0001676	B1_k25_TRINITY_DN1528_c0_g3_i2
Soft-core	OG0001677	B1_k25_TRINITY_DN6622_c0_g1_i1
Soft-core	OG0001677	B1_k31_TRINITY_DN3485_c0_g1_i1
Soft-core	OG0001677	B1_k31_TRINITY_DN3485_c0_g1_i4
Accessory	OG0001678	B1_k25_TRINITY_DN15464_c0_g1_i3
Accessory	OG0001678	B1_k25_TRINITY_DN15464_c0_g1_i7
Accessory	OG0001679	B1_k31_TRINITY_DN2356_c0_g1_i2
Accessory	OG0001679	B1_k31_TRINITY_DN2356_c0_g1_i5
Hard-core	OG0001726	B1_k25_TRINITY_DN1926_c0_g4_i1
Soft-core	OG0001726	B1_k25_TRINITY_DN1926_c0_g4_i1
Hard-core	OG0001727	B1_k25_TRINITY_DN473_c0_g1_i4
Soft-core	OG0001727	B1_k25_TRINITY_DN473_c0_g1_i4
Accessory	OG0001728	B1_k31_TRINITY_DN8015_c0_g2_i1
Accessory	OG0001728	B1_k31_TRINITY_DN8015_c0_g2_i2
Soft-core	OG0001729	B1_k31_TRINITY_DN3449_c0_g2_i3
Accessory	OG0001770	B1_k25_TRINITY_DN9325_c0_g1_i16
Accessory	OG0001771	B1_k25_TRINITY_DN109902_c0_g1_i1
Hard-core	OG0001772	B1_k25_TRINITY_DN3400_c0_g1_i1
Soft-core	OG0001772	B1_k25_TRINITY_DN3400_c0_g1_i1
Accessory	OG0001805	B1_k31_TRINITY_DN24660_c0_g1_i2
Accessory	OG0001805	B1_k31_TRINITY_DN24660_c0_g1_i3
Soft-core	OG0001806	B1_k31_TRINITY_DN4519_c0_g1_i4
Soft-core	OG0001806	B1_k31_TRINITY_DN4519_c0_g1_i6
Soft-core	OG0001807	B1_k31_TRINITY_DN7122_c0_g1_i11
Soft-core	OG0001808	B1_k25_TRINITY_DN9399_c0_g1_i7
Hard-core	OG0001856	B1_k25_TRINITY_DN16340_c0_g1_i2
Soft-core	OG0001856	B1_k25_TRINITY_DN16340_c0_g1_i2
Soft-core	OG0001857	B1_k25_TRINITY_DN12812_c0_g1_i1
Accessory	OG0001858	B1_k31_TRINITY_DN1615_c0_g3_i1
Accessory	OG0001902	B1_k25_TRINITY_DN7180_c0_g1_i1
Accessory	OG0001902	B1_k25_TRINITY_DN7180_c0_g1_i6
Accessory	OG0001902	B1_k25_TRINITY_DN7180_c0_g1_i8
Soft-core	OG0001903	B1_k31_TRINITY_DN8315_c0_g2_i1
Soft-core	OG0001903	B1_k31_TRINITY_DN8315_c0_g2_i2
Soft-core	OG0001937	B1_k31_TRINITY_DN5474_c0_g1_i2
Soft-core	OG0001937	B1_k31_TRINITY_DN5474_c0_g1_i3
Soft-core	OG0001938	B1_k25_TRINITY_DN3736_c0_g1_i7
Accessory	OG0001939	B1_k31_TRINITY_DN3724_c0_g2_i1
Accessory	OG0001939	B1_k31_TRINITY_DN3724_c0_g2_i7
Soft-core	OG0001940	B1_k31_TRINITY_DN6551_c0_g3_i1
Accessory	OG0001980	B1_k31_TRINITY_DN10111_c0_g1_i4
Accessory	OG0001980	B1_k31_TRINITY_DN10111_c0_g1_i5
Soft-core	OG0001982	B1_k25_TRINITY_DN4986_c0_g2_i1
Soft-core	OG0001982	B1_k25_TRINITY_DN4986_c0_g2_i2
Soft-core	OG0001983	B1_k25_TRINITY_DN5695_c0_g1_i10
Soft-core	OG0001983	B1_k25_TRINITY_DN5695_c0_g1_i15
Soft-core	OG0002018	B1_k31_TRINITY_DN12432_c0_g2_i2
Soft-core	OG0002018	B1_k31_TRINITY_DN12432_c0_g2_i3
